"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C5orf46",30.4957380444997,3.04404499063511,1.04014978182742,2.92654485326822,0.00342750078287628,0.0160592822524966
"SPINK5",26.8590616036582,1.75998270512619,0.604616998617296,2.91090510050348,0.00360383457362045,0.0167179328172691
"FBXO38-DT",4.13884926341925,-0.831198669081616,0.514993428050808,-1.61399859455995,0.106527731136185,0.226394569921271
"SPINK13",6.88508811377293,0.158607692182944,0.65513921221542,0.242097693475858,0.808704465391262,0.887253199233448
"FBXO38",259.183387973595,0.121620162354713,0.121431847267492,1.00155078829367,0.316560599054811,0.489882069952732
"ADRB2",21.2166687440069,0.0989024573736256,0.495809392024452,0.19947677265611,0.841889810975007,0.908856096176382
"SH3TC2",24.6511881800907,2.16611594079588,0.543684833467787,3.98413898541134,6.77252287336714e-05,0.000637858001470148
"ABLIM3",89.0154328043822,1.4154049369432,0.409544480524529,3.45604691126689,0.000548159912041769,0.00365256540186134
"AFAP1L1",39.3515746348809,1.28278223726774,0.429272264096528,2.98827188373691,0.002805598506578,0.0135955329190672
"GRPEL2",123.49300713316,0.375564250048972,0.224325791004655,1.67419113231246,0.0940930417211045,0.206757312690549
"GRPEL2-AS1",5.53029296767983,0.450059060786795,0.391284761654062,1.15020850514157,0.250058004028268,0.415541247575226
"PCYOX1L",32.3295376201416,0.418734105270276,0.223674239177408,1.87207121754488,0.0611967513667523,0.150373692785733
"CARMN",43.629980911094,1.4437339310062,0.486679536081123,2.96649812447744,0.00301212198217078,0.0143739277584182
"MIR143",1.77818860300634,0.0855699790254762,0.966849042071045,0.0885039704256007,0.929476128781324,0.960211480130187
"MIR145",5.68166291071498,1.66070455110508,0.708974725854284,2.342403037152,0.0191600118240636,0.0622198287536153
"CSNK1A1",1324.42763925585,0.447122504794574,0.157178826388836,2.84467389830524,0.00444569113289913,0.019686608247172
"ARHGEF37",89.4851438393693,-0.583418864146607,0.248000252222144,-2.35249302740231,0.0186480393839425,0.0609748374733893
"PPARGC1B",56.1974966230178,0.600553042645762,0.325661704350818,1.84410090171001,0.0651684365481768,0.15763487207601
"PDE6A",2.3206616160214,1.2395418022053,0.665439100543327,1.86274266299233,0.0624984803963941,0.152670808403265
"SLC26A2",215.617658756484,0.351866838437317,0.184290408015156,1.9093063075121,0.05622258911292,0.141347312057855
"TIGD6",24.9103257157255,-0.140206945413397,0.1829826933484,-0.766230635519408,0.443539082808633,0.611977066220197
"HMGXB3",214.904667770458,0.256000056066106,0.173369507596855,1.47661523421637,0.139778805726218,0.274954330430806
"CSF1R",195.200721649818,0.450598670603923,0.301938197083201,1.49235398156583,0.135606372174898,0.269070372116461
"PDGFRB",619.967642404228,1.01232743735918,0.383090213177103,2.64253014704706,0.00822891392468793,0.0323517453536589
"CDX1",17.9663158508497,2.98225310865759,0.711572771164063,4.19107255014679,2.7763885589392e-05,0.000304433167375896
"SLC6A7",3.58016535708214,2.19977950152239,0.915774826189442,2.40209649644523,0.016301407649183,0.0551088617385083
"CAMK2A",5.06770770916654,1.00529758237762,0.589325763434689,1.70584360086105,0.0880372027999366,0.196630241954871
"ARSI",14.2827690031457,0.908881417183248,0.519510970697344,1.74949417519181,0.0802056347827134,0.184038902249293
"TCOF1",112.145837421682,-0.0257874375351823,0.203360205619524,-0.126806704667821,0.899093389022988,0.943518128989167
"CD74",1765.66862518955,1.35386362290218,0.30367575601441,4.45825389774589,8.26299936689537e-06,0.000109709023022751
"RPS14",5539.01231945275,-0.194236182565751,0.339121350660657,-0.572763060147498,0.5668051337059,0.717031484818239
"NDST1",312.17184334087,-0.707242813520605,0.223086694137794,-3.1702599576995,0.00152302613431373,0.0083899588365004
"SYNPO",332.281532965561,-0.0733893811576295,0.320110437715087,-0.229262693467526,0.818664747573653,0.893539806927556
"MYOZ3",4.15621540985369,1.72701713972634,0.626886792122742,2.75491071342942,0.00587081541458322,0.0246574819487209
"RBM22",167.598693133934,0.265786658883763,0.142411356386269,1.86633050641592,0.0619951392210811,0.15185083911046
"DCTN4",500.893445290359,-0.288816120132138,0.157564278186225,-1.8330050659756,0.0668018177111665,0.16052748314396
"SMIM3",137.074640296433,0.0532408505389846,0.277063737515008,0.192161020480353,0.847616077994508,0.912409523845374
"IRGM",3.54993593772148,0.488173819807985,0.534150588941403,0.913925454571648,0.360756017356694,0.534645111830768
"ZNF300",59.2399411375234,-0.106782185535394,0.249707300010331,-0.42762941063788,0.668920949959492,0.794640741976011
"ZNF300P1",29.9604548132347,-1.3409163144851,0.35520693491615,-3.77502853316093,0.000159989349525537,0.00130570865339862
"LOC105378228",2.32910784371174,1.06333190087831,0.661307805718593,1.60792280339541,0.107852086903353,0.228207197814353
"GPX3",251.367174717389,-1.07279176384144,0.38951075002888,-2.75420322484527,0.00588352222662039,0.0246980377480623
"TNIP1",370.929214028664,0.162857677705269,0.215584289886137,0.755424608125593,0.449994252638252,0.617620324985314
"ANXA6",393.822049166794,-0.0231642214182389,0.31405461685217,-0.0737585762961179,0.941202488527495,0.967690597855496
"CCDC69",178.358709264234,-1.799200025408,0.376502276660878,-4.77872283101377,1.76412180294669e-06,2.95525379174234e-05
"LOC105378230",10.1879317797991,-0.757987664930365,0.384783493835454,-1.96990691408012,0.0488490398904751,0.127428701229953
"GM2A",262.186462347326,0.401467479553172,0.27536046492894,1.45797066277025,0.144848629591783,0.281754533994566
"SLC36A1",175.375774094294,0.646118849499515,0.302515257620567,2.13582235349569,0.0326938963913342,0.0940035493939674
"FAT2",111.905261779161,0.673148812544451,0.472867386419505,1.42354671072042,0.154577731254259,0.29516876936988
"SPARC",4548.58793839588,1.65816851037993,0.502274070178354,3.30132214428495,0.000962303239136965,0.00576711781308934
"CLMAT3",137.31913351562,1.43747939913611,0.465147545796061,3.09037296257468,0.00199905300024626,0.0104447934474302
"ATOX1",75.4689489960721,0.782735730708875,0.278689381665175,2.80863133726879,0.00497525840369892,0.0216034627191075
"ATOX1-AS1",7.06820460190884,0.222258176006606,0.429207700956476,0.517833616478247,0.604574361592116,0.746640017624791
"LOC100652758",26.8113973294627,0.499287135617908,0.27592302746195,1.80951600962975,0.0703708752358709,0.16713906307891
"G3BP1",1067.42103686501,0.307254016072388,0.148448878452567,2.06976313512913,0.0384745311684872,0.106057861650339
"GLRA1",3.23906649950955,-0.885929287741746,0.59087316353059,-1.49935610960588,0.133781273369547,0.266427349510708
"NMUR2",8.76396105320344,2.84344791152257,1.01544741622734,2.80019217744111,0.00510721913680433,0.022089768548706
"GRIA1",3.20859081581789,-1.75090757410596,0.796168549350817,-2.19916696726293,0.0278660522058044,0.083136584874405
"FAM114A2",173.104492520892,-0.575035434932226,0.155525663438807,-3.69736686677745,0.000217847403031075,0.00169513840578198
"MFAP3",234.861340703488,0.466989491347038,0.193169280246177,2.41751426910066,0.0156269212852779,0.0533529440467369
"GALNT10",250.506194457229,1.01501324892875,0.242846056069015,4.17965712665432,2.91948942762726e-05,0.000316066760082921
"LOC107986465",21.61439356994,1.14977619994431,0.343568299018177,3.34657243764938,0.000818172996333079,0.00506223550395341
"SAP30L-AS1",28.83560358103,0.829216263297945,0.336518808075704,2.46410079733613,0.0137357477405974,0.048275616208256
"SAP30L",125.281166433544,-0.143395334153289,0.154090168223369,-0.930593663480355,0.352063793492398,0.526040388922229
"LARP1",810.555046843227,-0.801243759253118,0.21695106796432,-3.69320034591805,0.00022144942006493,0.00171913707825214
"LOC112267936",8.5480389869277,-1.07241033519172,0.395376979603708,-2.71237424158234,0.00668031242903272,0.0274283547072937
"FAXDC2",154.582301496693,-0.559221143230211,0.206696144790498,-2.70552285238326,0.0068196955828094,0.0278627794736375
"CNOT8",301.557160407567,0.5309721356804,0.223366825532948,2.37713068811142,0.0174479051340947,0.0579974357354351
"GEMIN5",127.522052786078,-0.254337004654134,0.164314223228006,-1.54786968320576,0.121653675103374,0.249049688674345
"MRPL22",75.7189867334055,-0.0113055247749187,0.228456960840616,-0.0494864535241982,0.960531632495168,0.977999670509431
"SGCD",116.759074100251,0.199194323974955,0.45172534521735,0.44096335546351,0.659239526048662,0.787731056196486
"LOC105377673",7.53310510285835,0.857859472766403,0.679799320098242,1.26193046595343,0.20697380816702,0.364348544038238
"PPP1R2B",4.14929344202716,0.376818960017226,0.472610090852904,0.797314672941479,0.42526830079011,0.59456699975078
"TIMD4",3.21397052554121,2.39699432749392,0.673699596058261,3.5579571986067,0.000373750195160199,0.00264758712943513
"HAVCR1",18.7346417924094,2.96371092345247,0.67243193871594,4.40745115276931,1.0459417908861e-05,0.000133310244164775
"HAVCR2",77.2310558989379,1.42892068949079,0.442907413715866,3.22622888043926,0.00125433006275613,0.00715198994064755
"MED7",78.9538613226425,0.253298267066228,0.234357276627473,1.08082100420062,0.279776743340623,0.449390316284486
"ITK",43.3980715266539,0.964360789314608,0.418411439883459,2.30481458533546,0.0211769598910347,0.0672286737352358
"CYFIP2",96.4495549579154,-0.0514847292752106,0.263644318840338,-0.195281011560085,0.845172961481551,0.910834589982553
"FNDC9",2.81044966021476,0.33185774032955,0.663231537235625,0.50036483746347,0.616818207645732,0.755775513085935
"NIPAL4-DT",2.25163238980203,0.849338967962706,0.659262334697414,1.28831714366411,0.197635587783911,0.352044072535968
"NIPAL4",7.3693698185302,2.27669648968398,0.628197152092499,3.62417512097978,0.000289885148223277,0.00215604398814591
"ADAM19",140.378468969053,1.87088979264555,0.470174454288534,3.97913960569503,6.91651198582945e-05,0.000649313761578777
"SOX30",2.04863726369476,0.818332971119226,0.695123963927344,1.17724753221824,0.239096721900357,0.402770414946336
"LOC105377675",11.2474949608894,0.709339109938101,0.463417298589505,1.53067033124811,0.125850889867413,0.255415154719113
"THG1L",50.9877693423778,0.301714533340521,0.190844868956789,1.58094129011577,0.113891462252362,0.237439939473633
"LSM11",58.9171877075857,-0.00629746879031349,0.179541115433121,-0.0350753573916571,0.972019651270643,0.985203602473534
"CLINT1",649.212458199887,0.287528360134121,0.173765338601887,1.65469340691055,0.0979867051404949,0.213116268271029
"EBF1",303.060867328829,-0.0676571291898301,0.362162381563054,-0.186814348022092,0.851806196869899,0.914758596056208
