"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"CRISP1",0,0,0,0,0,0,0,0
"CRISP2",0,0,0,0,0,0,0,0
"CRISP3",1.54640936599252,7.62432186631211,17.2209468769701,0.681596290579131,0,0,0,6.16228794601136
"CRISPLD1",0,0,2.87015781282836,0.681596290579131,1.1852874662319,0,0,0
"CRISPLD2",6913.99627535256,5999.38826855434,8362.20478767542,6473.80156792058,9464.52041786171,7842.55234790547,6382.58184361063,4333.11547403699
"CRK",2944.36343284976,2767.62883747129,2871.59289173477,2847.70930203961,3133.90006071714,2833.85456434297,2422.2185600189,2561.45768955872
"CRKL",4136.64505402999,4351.58170519763,4402.8220848787,4528.52575460774,4104.65049556107,4091.58247662508,4192.41983067281,3859.64635018511
"CRLF1",0,0,0,0,0,0,0,0
"CRLF2",0,0,0,0.681596290579131,0,0,0,0
"CRLF3",692.791395964649,1020.70608985253,917.015421198661,746.347938184148,824.960076497402,864.225150827997,775.7465545122,765.15075329641
"CRLS1",394.334388328093,349.765765617068,322.89275394319,466.893459046704,335.436352943627,458.028751907617,514.939638766205,422.116724301778
"CRMP1",0,0,0,0,0,0,0,0
"CRNKL1",1830.94868933514,1540.11301699505,1478.1312736066,2130.67000435036,1959.28018168133,1506.31164599641,1756.85288520235,1389.59593182556
"CRNN",0,0,0,0,0,0,0,0
"CROCC",289.178551440601,322.127598851686,249.703729716067,242.64827944617,212.16645645551,173.479712038913,167.368217585028,239.302181903441
"CROCC2",0,0,0,0,0,0,0,0
"CROT",250.518317290788,214.434052490028,264.054518780209,256.961801548332,265.504392435945,199.924790093625,246.945130853983,139.678526776257
"CRP",0,0,0,0,0,0,0,0
"CRTAC1",0,0,0,0,0,0,0,5.13523995500947
"CRTAM",366.499019740227,305.925914885773,354.464489884302,497.565292122765,649.537531495081,359.653061544087,351.678616704736,367.683180778678
"CRTAP",1359.29383270743,1560.12686189411,1600.11298065181,470.983036790179,349.65980253841,1083.19039712101,643.802898317868,1475.86796306972
"CRTC1",751.554951872365,767.197387797656,832.345765720224,721.810471723299,903.189049268707,1051.45630345536,669.472870340111,863.747360432592
"CRTC2",1815.48459567522,1719.28458085338,1739.31563457399,1535.63644267478,1156.84056704233,1894.52539183959,1758.39308352368,1991.44605455267
"CRTC3",2407.75938285035,1903.22134587816,1907.21986662444,1932.32548379184,1666.51417752205,2236.19580030647,1618.23503628223,2482.37499425158
"CRX",0,0.953040233289013,0,0,0,2.11560624437698,0,2.05409598200379
"CRY1",330.931604322399,311.644156285507,210.956599242884,237.195509121537,270.245542300873,271.855402402442,126.809661789883,272.167717615502
"CRY2",907.742297837609,842.487566227488,889.748921976791,881.985600009395,867.63042528175,1100.11524707603,577.57437050048,593.633738799094
"CRYAA",0,0,0,0,0,0,0,0
"CRYAB",0,0,0,0,0,0,0,0
"CRYBA1",0,0,0,0,0,0,0,0
"CRYBA2",0,0,0,0,0,0,0,0
"CRYBA4",0,0,0,0,0,0,0,0
"CRYBB2",43.2994622477906,72.431057729965,31.5717359411119,31.35342936664,50.9673610479717,35.9653061544087,29.2637681053576,39.0278236580719
"CRYBB3",0,0,0,0.681596290579131,0,0,0,0
"CRYBG3",2113.94160331177,2424.53435348725,2055.0329939851,1679.45325998698,2023.28570485785,2231.96458781772,1605.40005027111,1986.31081459766
"CRYGA",0,0,0,0,0,0,0,0
"CRYGB",0,0,0,0,0,0,0,0
"CRYGC",0,0,0,0,0,0,0,0
"CRYGD",0,0,0,0,0,0,0,0
"CRYGN",0,0,0,2.04478887173739,0,0,0,0
"CRYGS",44.8458716137831,16.2016839659132,24.396341409041,29.9902367854817,22.5204618584061,43.3699280097281,29.2637681053576,22.5950558020417
"CRYL1",663.409618010791,565.152858340385,716.104374300675,328.529412059141,279.727842030728,781.716507297295,409.692753475007,549.470675186013
"CRYM",0,0,2.87015781282836,2.04478887173739,0,2.11560624437698,0,6.16228794601136
"CRYZ",397.427207060078,346.906644917201,322.89275394319,401.460215151108,444.482799836962,117.416146562922,556.52499344224,302.979157345559
"CRYZL1",654.131161814836,792.929474096459,813.68973993684,714.312912526929,826.145363963634,799.699160374499,678.200660827674,804.178576954482
"CS",4628.40323241561,4932.93624750393,4682.66247162947,3636.99780653024,3432.59250220758,4601.44358151994,4405.99399789788,4036.29860463744
"CSAD",204.126036311013,262.086064154479,210.956599242884,179.94142071289,240.613355645076,234.832293125845,386.076379214543,257.789045741475
"CSAG1",0,0,0,0,0,0,0,0
"CSAG3",0,0,0,0,0,0,0,0
"CSDC2",0,0,0,0,0,0,0,0
"CSDE1",1815.48459567522,2151.0118065333,1981.84396975798,1072.15096508097,1508.87094451321,1787.68727649855,1598.21245810488,1995.55424651668
"CSE1L",1000.52685979716,711.921054266893,865.35258056775,967.866732622365,1244.55183954349,1194.25972495081,1044.76786130531,644.986138349189
"CSF1",26.2889592218728,67.6658565635199,22.9612625026269,104.965828749186,112.60230929203,0,100.626290327195,31.8384877210587
"CSF1R",7308.33066368065,6535.94991989605,8812.81956428948,6385.19405014529,6570.04842532342,7473.37905826169,10093.4329991462,12250.6284366706
"CSF2",0,0,0,0,0,0,0,0
"CSF2RA",4271.18266887134,3728.29339262662,4134.46232937925,4311.77813420358,3958.86013721454,3972.05072381778,3784.78067495959,4152.35502762065
"CSF2RB",9470.21095733819,10416.7297498489,12556.9404311241,18782.7489794891,16838.1937452904,12082.2272616369,20760.8465727097,13927.7978059767
"CSF3",0,0,0,0,0,0,0,0
"CSF3R",18796.6058436391,21137.479334117,18086.2994575379,19388.6880818139,15956.3398704138,21347.5248088859,16135.6310137418,18563.8924373592
"CSGALNACT1",29.3817779538579,29.5442472319594,120.546628138791,21.129485007953,42.6703487843484,81.4508404085138,49.7997457231525,57.514687496106
"CSGALNACT2",7359.3621727584,8006.490999861,7844.1413024599,6715.08665478559,6741.91510792704,6987.84742517717,6732.72026199403,6923.33050734376
"CSH1",0,0,0,0,0,0,0,0
"CSH2",0,0,0,0,0,0,0,0
"CSHL1",0,0,0,0,0,0,0,0
"CSK",13067.1591426368,12392.382153457,11177.82960206,15479.7333553426,14976.10713584,11758.5395062473,18916.2023831913,16474.8768236614
"CSMD1",94.3309713255437,52.4172128308957,66.0136296950522,0,10.6675871960871,58.179171720367,1.02679888088974,5.13523995500947
"CSMD2",0,0,0,0,0,0,0,1.02704799100189
"CSMD3",0,0,0,0,0,0,0,0
"CSN1S1",3.09281873198504,0,0,0,0,0,0,0
"CSN2",0,0,0,0,0,0,0,0
"CSN3",0,0,0,0,0,0,0,0
"CSNK1A1",6030.99652737083,6413.00772980177,7099.33535003094,7968.54223316062,7385.52620209096,6177.57023358079,6836.94034840434,6822.67980422558
"CSNK1A1L",0,0,0,0,0,0,0.513399440444871,0
"CSNK1D",1674.7613433699,1867.95885724647,1947.40207600404,2226.09348503144,1873.93948411263,1629.01680817028,1794.84444379527,1945.22889495759
"CSNK1E",680.420121036709,609.945749304968,683.097559453149,440.311203714118,380.47727666044,792.29453851918,327.548843003828,612.120602637128
"CSNK1G1",559.800190489292,667.128163302309,736.195478990474,510.515621643769,736.063516530009,392.44495833193,516.47983708754,543.308387240001
"CSNK1G2",5441.81455892768,5154.99462186027,5404.5071615558,5180.81340469197,5282.82623699557,4958.98103681965,6597.18280971659,6976.73700287586
"CSNK1G3",6.18563746397008,14.2956034993352,185.125178927429,28.6270442043235,18.9645994597104,39.1387155209742,58.0141367702704,17.4598158470322
"CSNK2A1",1345.37614841349,1363.80057383658,1211.20659701357,1155.98730882221,998.012046567259,1127.61812825293,1361.5353160598,1270.45836486934
"CSNK2A2",414.437710085995,419.337702647166,492.232064900064,391.917867083,433.815212640875,444.277311319166,455.898703115045,425.197868274784
"CSNK2A3",0,0,0,0,0,0,0,0
"CSNK2B",2471.16216685605,2356.86849692373,2386.53622136678,2454.42824237545,2139.44387654858,2847.60600493142,2485.88009063406,2361.18333131335
"CSPG4",6.18563746397008,0,0,0,0,1.05780312218849,0,0
"CSPG5",1.54640936599252,0.953040233289013,0,4.77117403405391,1.1852874662319,2.11560624437698,0,2.05409598200379
"CSPP1",156.187345965245,59.0884944639188,170.774389863287,180.62301700347,183.719557265944,49.7167467428591,79.576913268955,281.411149534519
"CSRNP1",672.688074206746,756.713945231476,753.416425867444,1401.36197343069,1647.54957806234,578.618307837105,2505.90266881141,2760.70499981309
"CSRNP2",35.567415417828,38.1216093315605,35.8769726603545,28.6270442043235,65.1908106427544,48.6589436206706,28.7503686649128,43.1360156220795
"CSRNP3",0,0,0,0,0,0,0,0
"CSRP1",2483.53344178399,2881.04062523269,2771.13736828578,2379.45265041174,2727.3464597996,2849.72161117579,3326.82837408276,2893.19419065233
"CSRP2",0,0.953040233289013,0,1.36319258115826,0,0,0,1.02704799100189
"CSRP3",0,0,0,0,0,0,0,0
"CST1",0,0,0,0,0,0,0,0
"CST11",0,0,0,0,0,0,0,0
"CST2",0,0,0,0,0,0,0,0
"CST3",37772.5951737333,35772.3651565031,25380.8055388412,36199.5789926576,36890.8870990016,48096.1923596663,34542.5411520118,25120.5668119153
"CST4",0,0,0,0,0,0,0,0
"CST5",0,0,0,0,0,0,0,0
"CST6",0,0,1.43507890641418,2.04478887173739,0,0,1.54019832133461,0
"CST7",18.5569123919102,129.613471727306,198.040889085157,776.33817496963,602.126032845805,8.46242497750793,159.15382653791,11.2975279010208
"CST8",0,0,0,0,0,0,0,0
"CST9",0,0,0,0,0,0,0,0
"CST9L",0,0,0,0,0,0,0,0
"CSTA",5168.100101147,5577.19144520731,6064.64345850632,4275.65353080289,5256.74991273847,5291.13121718683,4633.42995001496,4943.18198069211
"CSTB",2941.27061411777,2340.66681295782,2880.20336517326,3209.63693233713,3317.61961798309,3008.39207950407,2987.4713439487,2514.21348197263
"CSTF1",338.663651152362,324.033679318264,407.562409421627,280.817671718602,235.872205780148,401.965186431627,258.23991854377,233.13989395743
"CSTF2",467.015628529741,244.931339955276,254.00896643531,306.718330760609,465.817974229136,373.404502132537,264.914111269553,274.221813597506
"CSTF2T",1475.27453515686,1420.98298783392,1426.46843297569,2174.29216694743,2299.45768448988,1400.53133377756,1787.65685162904,1378.29840392454
"CSTF3",610.831699567045,785.305152230147,820.865134468911,1047.61349862012,1076.24101933856,828.259844673588,741.862191442838,727.14997762934
"CSTL1",0,0,0,0,0,0,0,0
"CT45A1",0,0,0,0,0,0,0,0
"CT45A10",0,0,0,0,0,0,0,0
"CT45A2",0,0,0,0,0,0,0,0
"CT45A3",0,0,0,0.681596290579131,0,0,1.02679888088974,0
"CT45A5",0,0,0,0,0,0,0,0
"CT45A6",0,0,0,0,0,0,0,0
"CT45A7",0,0,0,0,0,0,0,0
"CT45A8",0,0,0,0,0,0,0,0
"CT45A9",0,0,0,0,0,0,0,0
"CT476828.5",0,0,0,0,0,0,0,0
"CT47A1",0,0,0,0,0,0,0,0
"CT47A10",0,0,0,0,0,0,0,0
"CT47A11",0,0,0,0,0,0,0,0
"CT47A12",0,0,0,0,0,0,0,0
"CT47A6",0,0,0,0,0,0,0,0
"CT47A7",0,0,0,0,0,0,0,0
"CT47B1",0,0,0,0,0,0,0,0
"CT55",0,1.90608046657803,0,0,0,0,0,0
"CT83",0,0,0,0,0,0,0,0
"CTAG1A",0,0,0,0,0,0,0,0
"CTAG1B",0,0,0,0,0,0,0,0
"CTAG2",0,0,0,0,0,0,0,0
"CTAGE1",0,0,0,0,0,0,0,0
"CTAGE15",0,0,0,0,2.3705749324638,0,3.59379608311409,0
"CTAGE4",0,0,0,2.72638516231652,0,0,0,0
"CTAGE5",2016.51781325425,2006.14969107337,2116.74138696091,2430.57237220518,2496.21540388438,2057.42707265662,2225.07317488807,1918.52564719154
"CTAGE6",0,0,0,0,0,0,1.54019832133461,0
"CTAGE8",0,0.953040233289013,2.87015781282836,0.681596290579131,0,2.11560624437698,4.62059496400384,0
"CTAGE9",0,0,0,0,0,0,0,0
"CTB-102L5.4",0,0,1.43507890641418,0,3.5558623986957,0,7.70099160667306,2.05409598200379
"CTB-109A12.1",1.54640936599252,0.953040233289013,0,0.681596290579131,0,0,0,0
"CTB-119C2.1",0,0,0,1.36319258115826,0,0,0,0
"CTB-127M13.1",0,6.67128163302309,4.30523671924254,1.36319258115826,9.48229972985519,6.34681873313095,5.64739384489358,1.02704799100189
"CTB-16J4.1",0,0,0,0,0,0,0,0
"CTB-25J19.1",0,0,0,0,0,0,0.513399440444871,0
"CTB-50L17.10",1439.70711973904,1385.72049920223,1122.23170481589,1255.50036724676,1154.46999210987,1108.57767205354,1410.8216623425,1469.70567512371
"CTB-50L17.14",3.09281873198504,19.0608046657803,4.30523671924254,12.2687332304243,7.11172479739139,2.11560624437698,21.5627764986846,21.5680078110398
"CTB-54O9.9",1.54640936599252,0,0,0,0,1.05780312218849,0,0
"CTB-60B18.10",0,1.90608046657803,0,1.36319258115826,0,0,1.02679888088974,0
"CTB-60B18.23",0,0,0,0,0,0,0,0
"CTB-60B18.6",0,0,0,0,0,0,0,0
"CTB-96E2.2",0,0,0,0,0,0,0,0
"CTBP1",355.67415417828,365.967449582981,400.387014889556,460.759092431492,392.330151322759,602.94777964744,629.941113425856,409.792148409755
"CTBP2",238.147042362848,145.815155693219,262.619439873795,117.23456197961,86.5259850349286,139.630012128881,201.252580654389,205.409598200379
"CTBS",324.745966858429,374.544811682582,311.412122691877,447.808762910489,350.845090004642,295.127071090589,405.585557951448,363.57498881467
"CTC-260F20.3",30.9281873198504,22.8729655989363,18.6560257833843,29.3086404949026,35.558623986957,20.0982593215813,29.2637681053576,14.3786718740265
"CTC-273B12.10",0,1.90608046657803,0,0,0,1.05780312218849,0,0
"CTC-273B12.7",3.09281873198504,0,0,0,0,0,0,0
"CTC-281F24.5",6.18563746397008,6.67128163302309,15.785867970556,3.40798145289565,0,7.40462185531944,10.2679888088974,16.4327678560303
"CTC-295J13.3",0,0,0,0,0,0,0,0
"CTC-326K19.6",122.166339913409,168.688121292155,221.002151587784,211.29485007953,190.831282063336,148.092437106389,208.440172820618,204.382550209377
"CTC-360G5.8",0,0,0,0,0,0,0,0
"CTC-398G3.6",0,0,0,0,0,0,0,0
"CTC-429P9.4",0,125.80131079415,143.507890641418,93.3786918093409,82.9701226362329,80.3930372863253,33.8843630693615,81.1367912891496
"CTC-432M15.3",0,0,0,0,0,0,0,0
"CTC-435M10.3",0,28.5912069986704,4.30523671924254,19.7662924267948,32.0027615882613,24.3294718103353,7.18759216622819,19.513911829036
"CTC-441N14.4",0,0,0,0,0,0,0,1.02704799100189
"CTC-454I21.3",23.1961404898878,21.9199253656473,40.182209379597,25.900659042007,35.558623986957,17.9826530772043,21.0493770582397,22.5950558020417
"CTC-479C5.12",49.4850997117606,39.0746495648495,41.6172882860112,51.1197217934348,104.305297028407,46.5433373762936,37.9915585929204,56.4876395051041
"CTC-479C5.6",0,0,0,0,0,0,0,0
"CTC-487M23.8",258.250364120751,45.7459311978726,22.9612625026269,258.32499412949,66.3760981089863,68.7572029422519,177.12280695348,275.248861588507
"CTC-490E21.12",0,0,0,0,0,0,0,0
"CTC-512J12.6",0,0,0,0,0,0,0,0
"CTC-518B2.8",0,0,0,0,0,0,0,0
"CTC-534A2.2",131.444796109364,165.829000592288,73.1890242271231,145.180009893355,210.981168989278,125.87857154043,114.488075219206,103.731847091191
"CTC-554D6.1",12.3712749279402,0,0,0,0,0,0,21.5680078110398
"CTC1",66.4956027376784,79.1023393629881,51.6628406309105,127.458506338297,79.4142602375372,30.6762905434662,85.7377065542934,50.3253515590928
"CTCF",2352.08864567462,2629.43800364439,2492.73206044143,2639.14083712239,2203.4493997251,2510.16680895329,2070.53994331416,2108.52952552689
"CTCFL",0,1.90608046657803,0,0,0,0,0.513399440444871,1.02704799100189
"CTD-2006C1.10",0,0,0,0,0,0,0,0
"CTD-2006C1.13",47.9386903457681,24.7790460655143,45.9225250052537,39.5325848535896,15.4087370610147,21.1560624437698,11.2947876897872,10.2704799100189
"CTD-2007N20.1",0,0.953040233289013,0,0,0,0,1.02679888088974,0
"CTD-2021K4.1",415.984119451988,522.266047842379,487.926828180821,568.451306342995,465.817974229136,499.283073672968,515.45303820665,541.254291257998
"CTD-2033D15.1",0,0,0,0,0,0,0,0
"CTD-2105E13.6",0,0,0,0,2.3705749324638,0,2.05359776177948,0
"CTD-2116N17.1",0,2.85912069986704,2.87015781282836,4.77117403405391,5.9264373311595,0,0,0
"CTD-2132N18.3",0,10.4834425661791,0,0,0,0,12.8349860111218,32.8655357120606
"CTD-2135J3.4",0,0,2.87015781282836,0,1.1852874662319,0,1.02679888088974,5.13523995500947
"CTD-2140B24.4",0,0,0,0,0,0,0,0
"CTD-2192J16.17",30.9281873198504,53.3702530641847,43.0523671924254,47.03014404996,33.1880490544932,44.4277311319166,23.6163742604641,22.5950558020417
"CTD-2192J16.20",646.399114984873,565.152858340385,663.006454763351,815.18916353264,711.172479739139,704.496879377535,499.024256112414,361.520892832666
"CTD-2192J16.22",1866.51610475297,1787.90347765019,1679.04232050459,1487.92470233424,2154.85261360959,1729.50810477818,1637.23081557869,1763.44140055025
"CTD-2192J16.24",0,4.76520116644507,0,0,16.5940245272466,0,9.24118992800767,0
"CTD-2200P10.1",0,0,0,0,0,0,0,0
"CTD-2207O23.10",0,0,0,0,0,0,0,0
"CTD-2207O23.12",0,0,0,0,0,0,0,0
"CTD-2207O23.3",61.8563746397008,0,166.469153144045,267.185745907019,167.125532738698,138.572209006692,96.5190948036357,101.677751109187
"CTD-2278I10.6",0,0,20.0911046897985,12.2687332304243,0,7.40462185531944,10.7813882493423,20.5409598200379
"CTD-2313N18.7",0,0,0,0,0,0,0,0
"CTD-2331H12.5",10.8248655619476,16.2016839659132,20.0911046897985,8.17915548694957,14.2234495947828,4.23121248875396,27.2101703435781,6.16228794601136
"CTD-2369P2.10",13.9176842939327,6.67128163302309,7.1753945320709,12.2687332304243,7.11172479739139,7.40462185531944,6.67419272578332,7.18933593701325
"CTD-2369P2.12",3.09281873198504,0,0,0,0,0,1.02679888088974,2.05409598200379
"CTD-2370N5.3",207.218855042998,270.66342625408,364.510042229202,406.231389185162,459.891536897977,175.595318283289,331.142639086942,366.656132787676
"CTD-2410N18.5",0,54.3232932974738,165.034074237631,0,254.836805239858,330.034574122809,124.756064028104,193.085022308356
"CTD-2501B8.1",0,0,0,0,0,0,0,0
"CTD-2510F5.6",0,0,0,0,0,0,0,0
"CTD-2521M24.10",0,0,0,0,0,0,0,0
"CTD-2521M24.13",0,0.953040233289013,5.74031562565672,9.54234806810783,7.11172479739139,0,2.56699720222435,3.08114397300568
"CTD-2528L19.4",0,0,0,0,0,0,0,0
"CTD-2535L24.2",0,0,0,0,0,0,0,4.10819196400757
"CTD-2537I9.19",0,0,0,0,0,0,0,0
"CTD-2545G14.7",0,0,123.416785951619,0,0,110.011524707603,7.18759216622819,30.8114397300568
"CTD-2545M3.6",0,0,0,0,0,0,0,0
"CTD-2550O8.5",105.155836887491,31.4503276985374,91.8450500105075,144.498413602776,82.9701226362329,13.7514405884504,91.8984998396319,54.4335435231003
"CTD-2561J22.3",0,0,0,0,0,0,0,1.02704799100189
"CTD-2568A17.1",0,0,0,0,0,0,0,0
"CTD-2574D22.4",51.0315090777532,16.2016839659132,0,47.7117403405391,9.48229972985519,6.34681873313095,14.8885837729013,6.16228794601136
"CTD-2574D22.6",7.7320468299626,8.57736209960112,33.0068148475261,11.5871369398452,36.7439114531889,39.1387155209742,26.6967709031333,9.24343191901704
"CTD-2575K13.6",0,0,1.43507890641418,4.77117403405391,10.6675871960871,0,0.513399440444871,0
"CTD-2583A14.10",37.1138247838205,38.1216093315605,21.5261835962127,46.3485477593809,33.1880490544932,44.4277311319166,31.3173658671371,50.3253515590928
"CTD-2583A14.9",13.9176842939327,11.4364827994682,8.61047343848507,6.13436661521217,7.11172479739139,0,11.808187130232,6.16228794601136
"CTD-2587H24.4",0,0,0,0,0,0,0.513399440444871,0
"CTD-2616J11.11",3.09281873198504,0,1.43507890641418,1.36319258115826,9.48229972985519,2.11560624437698,0.513399440444871,0
"CTD-3074O7.11",29.3817779538579,0,0,0,9.48229972985519,0,0,0
"CTD-3088G3.8",83.5061057635961,251.602621588299,136.332496109347,560.953747146624,68.7466730414502,133.28319339575,41.5853546760345,134.543286821248
"CTD-3099C6.9",163.919392795207,116.27090846126,28.7015781282836,81.1099585789165,113.787596758262,42.3121248875396,106.787083612533,167.408822533309
"CTD-3105H18.16",7.7320468299626,16.2016839659132,10.0455523448993,6.81596290579131,11.852874662319,28.5606842990893,7.70099160667306,0
"CTD-3105H18.18",0,7.62432186631211,0,0,0,0,0,2.05409598200379
"CTD-3138B18.4",0,0,0,13.6319258115826,16.5940245272466,0,14.3751843324564,13.3516238830246
"CTD-3148I10.9",1.54640936599252,1.90608046657803,1.43507890641418,0.681596290579131,0,0,0,1.02704799100189
"CTD-3214H19.16",265.982410950713,134.378672893751,279.840386750765,240.603490574433,272.616117233337,131.167587151373,256.699720222435,229.031701993422
"CTD-3214H19.4",24.7425498558803,53.3702530641847,87.5398132912649,49.0749329216974,0,78.2774310419483,27.723569784023,40.0548716490738
"CTD-3222D19.2",3.09281873198504,4.76520116644507,8.61047343848507,2.72638516231652,1.1852874662319,4.23121248875396,5.13399440444871,0
"CTDNEP1",2568.58595691358,2980.15680949474,3144.25788395347,2871.56517220988,2710.75243527235,2667.77947415937,2856.04108719482,3177.68648415986
"CTDP1",2519.10085720181,2361.63369809017,2423.84827293355,2590.0659042007,2419.17171857931,2291.20156266027,2829.85771573213,2852.11227101226
"CTDSP1",2713.94843731687,2262.51751382812,2989.26936206074,1748.97608162605,1732.89027563104,2079.64093822257,2047.43696849414,2352.96694738534
"CTDSP2",17865.6674053116,17596.9348674483,18140.8324559816,13989.7638641367,14234.1171819789,17231.6128604505,17081.8261824817,19711.1050433083
"CTDSPL",332.478013688392,335.470162117733,322.89275394319,162.901513448412,101.934722095943,130.109784029184,203.306178416169,338.925837030625
"CTDSPL2",1045.37273141094,994.020963320441,990.204445425784,901.070296145611,835.627663693489,961.543038069338,695.142842362355,760.015513341401
"CTF1",20.1033217579028,23.8260058322253,5.74031562565672,27.2638516231652,27.2616117233337,14.8092437106389,26.6967709031333,24.6491517840454
"CTGF",0,0,0,0,0,0,0,0
"CTH",6.18563746397008,0,0,14.3135221021617,2.3705749324638,0,0,0
"CTHRC1",0,0,0,0,0,0,0,0
"CTIF",884.546157347721,983.537520754262,703.188664142948,530.281914070564,988.529746837404,714.017107477231,847.109076734037,940.775959757734
"CTLA4",0,0,0,0,0,0,0,0
"CTNNA1",9651.14085315932,9601.88035038681,9362.45478544611,9492.59153889555,8654.96907842533,9568.88704331709,10925.1400926668,8402.27961438649
"CTNNA2",0,0,0,0,0,0,0,0
"CTNNA3",0,0.953040233289013,0,0,2.3705749324638,0,0,0
"CTNNAL1",41.753052881798,0,11.4806312513134,34.7614108195357,0,40.1965186431627,33.3709636289166,35.9466796850663
"CTNNB1",6046.46062103075,6391.08780443612,6470.77078902153,6365.4277577185,6085.26585163457,6675.79550413157,5875.85659589155,6259.85750515654
"CTNNBIP1",589.18196844315,580.401502073009,586.947272723399,539.824262138671,739.619378928705,543.710804804884,577.57437050048,537.14609929399
"CTNNBL1",2130.95210633769,2195.80469749789,2189.93041118804,2714.1164290861,2726.16117233337,2074.35192261163,2510.00986433497,2279.0194920332
"CTNND1",3057.25131656721,2929.64567713043,2865.85257610912,2607.78740775575,2447.61861776887,3374.39195978129,2128.04068064399,2616.91828107282
"CTNND2",1.54640936599252,0,0,0.681596290579131,0,1.05780312218849,0,0
"CTNS",321.653148126444,223.011414589629,327.197990662433,301.947156726555,224.019331117829,241.179111858976,332.682837408276,268.059525651494
"CTPS1",4.63922809797756,10.4834425661791,11.4806312513134,7.49755919637044,81.784835170001,15.8670468328274,88.8181031969626,56.4876395051041
"CTPS2",132.991205475357,90.5388221624563,121.981707045205,100.876251005711,106.675871960871,209.445018193321,111.921078016982,78.0556473161439
"CTR9",3060.3441352992,3183.1543791853,3227.49246052549,3290.74689091604,3594.97688508135,3228.41512891927,3130.70978783282,2913.73515047237
"CTRB1",0,0,0,0,0,0,0,0
"CTRB2",0,0,0,0,0,0,0,0
"CTRC",7.7320468299626,4.76520116644507,14.3507890641418,10.223944358687,4.7411498649276,11.6358343440734,7.18759216622819,12.3245758920227
"CTRL",119.073521181424,124.848270560861,114.806312513134,150.632780217988,113.787596758262,125.87857154043,133.483854515666,122.218710929225
"CTSA",784.029548558208,1475.30628113139,1043.30236496311,1701.26434128551,1510.05623197944,796.525751007934,1758.39308352368,1642.24973761203
"CTSB",71.1348308356559,112.458747528104,96.15028672975,425.997681611957,173.051970069857,136.456602762315,163.774421501914,129.408046866239
"CTSC",552.06814365933,626.147433270882,579.771878191328,674.780327673339,568.937983791312,629.392857702152,628.914314544967,734.339313566354
"CTSD",39764.3704371317,32449.1138630243,35940.1161322367,65312.601352164,60250.5324834999,40140.4550776867,41535.5549303114,44415.7174188679
"CTSE",0,0,1.43507890641418,0,0,0,0,0
"CTSF",60.3099652737083,39.0746495648495,48.7926828180821,28.6270442043235,55.7085109128993,52.8901561094245,33.8843630693615,117.083470974216
"CTSG",0,6.67128163302309,27.2664992218694,0,0,105.780312218849,29.2637681053576,5.13523995500947
"CTSH",91.2381525935587,46.6989714311616,119.111549232377,35.4430071101148,43.8556362505803,66.6415966978749,59.554335091605,30.8114397300568
"CTSK",162.372983429215,263.039104387768,228.177546119854,117.91615827019,88.8965599673924,168.19069642797,139.644647801005,275.248861588507
"CTSL",801.040051584125,433.633306146501,271.22991331228,2029.79375334465,2733.27289713076,230.601080637091,2250.74314691031,1023.96684702889
"CTSO",347.942107348317,184.889805258069,248.268650809653,231.742738796904,178.978407401017,140.687815251069,213.060767784621,152.00310266828
"CTSS",109522.896937054,116810.329233301,126776.305671535,119500.188049495,101195.102717015,114743.078073152,110153.957142971,121863.352324339
"CTSV",0,0,0,0,0,0,1.54019832133461,0
"CTSW",37.1138247838205,125.80131079415,265.489597686623,830.184281925381,777.548577848126,17.9826530772043,144.265242765009,104.758895082193
"CTSZ",26038.4409045821,26606.0241927294,25253.0835161703,27362.0014890086,25729.0350294958,25392.5639481347,27863.214431824,29640.6050203146
"CTTN",252.064726656781,105.78746589508,222.437230494198,213.339638951268,87.7112725011605,22.2138655659583,92.4118992800767,166.381774542307
"CTTNBP2",69.5884214696634,18.1077644324913,31.5717359411119,2.04478887173739,7.11172479739139,194.635774482682,0.513399440444871,36.9737276760682
"CTTNBP2NL",247.425498558803,164.875960358999,103.325681261821,232.424335087484,141.049208481596,331.092377244998,234.110144842861,134.543286821248
"CTU1",287.632142074609,326.892800018132,245.398492996825,342.842934161303,449.22394970189,275.028811769008,339.35703013406,231.085797975426
"CTU2",235.054223630863,231.58877668923,249.703729716067,256.280205257753,244.169218043771,266.5663867915,232.056547081082,281.411149534519
"CTXN1",0,0.953040233289013,0,1.36319258115826,0,0,0.513399440444871,0
"CTXN2",0,0,0,0,0,0,0,0
"CTXN3",0,0,0,0,0,0,0,0
"CUBN",24.7425498558803,25.7320862988034,45.9225250052537,98.8314621339739,85.3406975686967,12.6936374662619,49.2863462827076,24.6491517840454
"CUEDC1",414.437710085995,533.702530641847,530.979195373246,576.630461829944,469.373836627832,602.94777964744,531.881820300886,644.986138349189
"CUEDC2",615.470927665023,722.404496833072,697.448348517291,621.615817008167,656.649256292472,760.560444853525,818.872107509569,720.987689683329
"CUL1",2233.0151244932,2374.97626135622,2020.59110023116,9005.25019113147,10354.6713050019,2105.0282131551,5929.25013769781,2519.34872192764
"CUL2",256.703954754758,303.066794185906,7.1753945320709,254.917012676595,469.373836627832,130.109784029184,212.033968903732,152.00310266828
