"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SH3D21",50.5007260568504,2.51379680382128,0.58762453703175,2.63497078042349e-08,7.94079715734629e-07
"LOC105374458",11.2408197773373,-4.01705148582045,1.06511636030961,2.69911202023826e-08,8.12355800391657e-07
"LRRC7",26.1780707473685,-2.08775436497647,0.466379378031343,2.7411754825425e-08,8.21822094669354e-07
"TRBV11-1",11.9229403973983,-4.83532570554444,1.3226957555815,2.74012787278388e-08,8.21822094669354e-07
"LOC105372061",11.376073669008,-2.11072310904653,0.441206325584731,2.73414994686329e-08,8.21822094669354e-07
"PNP",257.278954727778,1.593958187424,0.333993171030703,2.81523909057044e-08,8.42939178729434e-07
"CARD11",63.4910716428816,2.23406940018804,0.504950875585083,2.89550709537768e-08,8.65857237594599e-07
"MMP11",480.443888193047,3.52149672645656,1.3439910538481,2.90019312493543e-08,8.66143795088364e-07
"IGFN1",118.776242622374,-2.83608812630123,0.81740969685866,2.93838844415601e-08,8.76424332477083e-07
"OSBPL10",87.3017301272575,1.8333204544127,0.393672718799037,3.03914073420513e-08,9.05313268708414e-07
"PCMTD1-DT",46.9606368419437,-1.69148722449559,0.35542728004515,3.05130598231228e-08,9.07773297042585e-07
"SOWAHC",164.902385997462,1.1922396316457,0.234192292856596,3.09722875437027e-08,9.2025716250375e-07
"REG1B",2137.5783588668,-3.70544983245648,1.5433632933642,3.10807977041148e-08,9.22301832254288e-07
"SGPP2",146.434148128834,1.47120730264977,0.301999929150478,3.15751998645921e-08,9.3577776639515e-07
"NRG2",11.2641820871678,-1.96845863186481,0.400759178690016,3.24740908030477e-08,9.58749046771045e-07
"PSKH1",198.653298698939,-1.8401172950223,0.402985942698436,3.24439383330208e-08,9.58749046771045e-07
"TUBA1C",454.875139160389,1.56386934653108,0.330674894582983,3.33681651406507e-08,9.83895072389618e-07
"CCDC158",13.1447610585467,-1.71664958638604,0.347791448539313,3.34665648295027e-08,9.8554579697528e-07
"CNIH3",39.2283848466766,-1.80149582894156,0.38953731805608,3.37751086087926e-08,9.93372972816832e-07
"MKNK1",667.470750426192,-1.87370189428445,0.42032084623764,3.40481779124821e-08,1.00013832338372e-06
"CFTR-AS1",35.5199383087265,-3.21654971829275,0.938473518115417,3.43079577385299e-08,1.00649671471558e-06
"AQP1",801.844400274552,-1.78778108374963,0.395450032322463,3.44674229807562e-08,1.00989983979555e-06
"MGC70870",33.5453617962447,-1.53944329021233,0.31408866107118,3.46533845671013e-08,1.01279420178188e-06
"NDC80",22.3209802583406,2.76188371641382,0.661953505821469,3.46336257224324e-08,1.01279420178188e-06
"CCEPR",14.0324053521945,-4.56325496154684,1.3657612688448,3.47768777109344e-08,1.01512657489141e-06
"PTENP1-AS",4.06439525002086,-3.35946493333248,0.711712800570398,3.52683545177534e-08,1.02732717451969e-06
"CBFA2T3",43.3665159304162,-2.33045367340713,0.57214559720969,3.52832832049369e-08,1.02732717451969e-06
"GABRP",264.649230553997,3.22938829324017,0.963955827800562,3.54629314016451e-08,1.03126559589139e-06
"IL22RA1",289.858239710656,-2.54826966499664,0.671923342028527,3.56899309731506e-08,1.03575302065335e-06
"MIR936",7.63884970132613,5.4973895720896,1.38099543286168,3.57063985170361e-08,1.03575302065335e-06
"BLM",22.0703945343663,1.89065868747912,0.390278204485539,3.66634889988134e-08,1.0621897342736e-06
"SYTL2",458.872427564066,1.81826225544065,0.40438462537566,3.69777083542103e-08,1.06995897087183e-06
"IGKV1D-39",46.8693047501208,2.59712377188654,0.622661781611418,3.79690731991515e-08,1.09727788032622e-06
"IFI6",258.552712721485,2.19617655080949,0.533605760619137,3.81734041477042e-08,1.10181247872287e-06
"CDC20",22.9670339829264,3.00702204293263,0.69132891340383,3.82972580765749e-08,1.10401587023476e-06
"MAILR",20.6983376371279,-2.14394626574912,0.481947083012546,3.85324853796579e-08,1.10942044336599e-06
"SEMA3C",721.429386833768,2.2391296814004,0.560707747878642,3.89294795894527e-08,1.11669933118634e-06
"MMP1",437.672783428337,3.62238622444479,1.13474032625133,3.88744150892299e-08,1.11669933118634e-06
"LOC105369919",60.6703464084149,-2.36199269250629,0.580157218201674,3.88845285338885e-08,1.11669933118634e-06
"PPP1R9A",377.28074345496,-1.68604240888238,0.368141741850042,3.92159530909275e-08,1.12352980279618e-06
"ZNF860",22.7241974835295,3.05271987331518,0.802384385448566,4.14609165796773e-08,1.184925457231e-06
"FAM83E",46.1926097329024,2.73406896961516,0.659179325290883,4.14131222311853e-08,1.184925457231e-06
"FCHO1",12.4610390553029,2.45095069726008,0.525507826348198,4.22719589018006e-08,1.20662035022523e-06
"CNIH3-AS1",16.5292852010192,-2.39644639575954,0.56488211045288,4.23947070978398e-08,1.20863928762982e-06
"PWRN3",7.18221656857747,-4.34640934395088,1.08148897482164,4.26244427909023e-08,1.21369966696889e-06
"FAM161A",52.9143326841281,-1.28513133691983,0.25762234162871,4.31159742167519e-08,1.2261929754299e-06
"SNORD148",12.6390401397171,-4.10671793094652,1.23966976802879,4.32263501176287e-08,1.22782915034609e-06
"MMP3",52.3771056735445,3.90823985317735,1.24831200236489,4.35357772670506e-08,1.23510840634911e-06
"LINC02257",6.30596650154851,4.17348948722001,2.90141119451885,4.49577453756781e-08,1.27389416317547e-06
"ITPR3",434.091583707161,1.43320845315912,0.299572585616684,4.53611373121835e-08,1.28375886169133e-06
"S100A10",667.221124319991,1.56880558390094,0.336202616911571,4.57558652240794e-08,1.29335465752006e-06
"MIR216A",12.1695480837999,-5.49860797780701,1.38933781428676,4.58858192357529e-08,1.29545201694134e-06
"ANKRD20A1",24.7370785175016,-1.67700559607686,0.351670258477669,4.59798671670735e-08,1.29653181265407e-06
"CSTB",171.774634764388,1.63691615917017,0.35354672697985,4.65364723995925e-08,1.31063628630852e-06
"GPR27",12.9103844022682,-1.50881464660967,0.300926418092,4.68790693749101e-08,1.31868665487414e-06
"TTLL11",50.862004228456,-1.32401686477277,0.268309453300761,4.70057718519828e-08,1.32037902122408e-06
"BLACAT1",14.4625630984088,4.63623426664532,1.30417903324259,4.76194171467594e-08,1.33466484608559e-06
"MICOS10-NBL1",209.09146280412,1.43979938707385,0.30097296127415,4.84889926923127e-08,1.35739969301914e-06
"CLDN3",53.6236683071093,-2.82412379803562,0.812969945250946,4.86621208574482e-08,1.36060695321638e-06
"IGKV1-39",58.8678170272944,2.6184665286339,0.650099327967952,4.90405992658131e-08,1.36700237648515e-06
"FREM1",206.132393032505,-2.54849275991364,0.682183853358609,4.9067354507795e-08,1.36700237648515e-06
"LYRM9",55.7495507967669,-1.36327128501919,0.279115569618521,4.9027761230337e-08,1.36700237648515e-06
"CTTNBP2",96.8330844206551,-1.84972530111443,0.414411861930716,4.95531007713947e-08,1.37888179212378e-06
"B3GALT1",5.49813371286096,-2.41975447375351,0.5044856871334,5.05584487297787e-08,1.40517411033063e-06
"TCEA3",357.19073614788,-2.21413225393802,0.563664459460501,5.11123329142924e-08,1.41887103376772e-06
"IL1A",22.3217186785585,3.6123443175563,0.889485857496897,5.12364548635618e-08,1.42061936605592e-06
"STON2",191.448591737386,1.82749823416469,0.411236311594837,5.23347789806842e-08,1.44934277665816e-06
"EPHB6",69.4272603954096,-1.60445036033185,0.342739098631074,5.27036085460602e-08,1.4578194578187e-06
"CDKN2B",107.26455980008,1.80702532495901,0.40644332916199,5.2967879249684e-08,1.46338724657123e-06
"TMEM131L",372.57163692027,-1.80723741487619,0.40807423881482,5.49926968207564e-08,1.51572397465039e-06
"ZC3H12A",143.541865804902,1.15598772740463,0.230656148664211,5.51651102181927e-08,1.51867456862524e-06
"APOL1",382.480168226173,2.18340811467024,0.52398747616079,5.54360949926181e-08,1.52432860018164e-06
"FOXP2",101.962080598556,-1.95430715586653,0.447294773132425,5.56625808836579e-08,1.52874712391465e-06
"TNFRSF14",134.504793491051,1.11483610058382,0.22099993630775,5.59338178961269e-08,1.53438283213283e-06
"H2AC13",103.174916597598,2.73890989375361,0.762158169575715,5.6966654624476e-08,1.56087290117889e-06
"JADE1",591.87775209443,-1.72331329759417,0.381789577956155,5.94632246579214e-08,1.62735927553216e-06
"GBP3",208.419960713739,1.59511001663898,0.346424453395576,6.076810026563e-08,1.66111389373166e-06
"SOX9-AS1",16.265172473195,-2.44631957536975,0.59765592517185,6.14907182340047e-08,1.67889170172397e-06
"SH3PXD2A-AS1",15.4742501054577,2.00998032231258,0.42289751533424,6.22170577703551e-08,1.69672926912465e-06
"H4C12",237.510775364541,2.06621340571286,0.492292524957297,6.24629730049605e-08,1.70143866092644e-06
"ADAMTS14",41.7873853136644,3.17202911949329,1.00764885676736,6.36730752850265e-08,1.73236991129694e-06
"B3GNT6",37.2133024983922,3.77557635057848,0.982330682805065,6.38386383505038e-08,1.73484299657773e-06
"TMEM45B",196.332871477465,2.40942083087328,0.608013929201666,6.49602417317654e-08,1.76326076709996e-06
"ELOVL1",140.744831894105,1.07161814880004,0.213821272210657,6.52883867077693e-08,1.77009995934075e-06
"REG1CP",148.448867746536,-4.05623714356974,2.55272050412916,6.73490792068657e-08,1.82171810869793e-06
"LDHA",1802.16853464406,1.40969163240769,0.299006596367137,6.81807753273985e-08,1.84207013340942e-06
"CRAT",201.688571909149,-1.91300254891422,0.443808363680392,6.86110838885902e-08,1.85154301295168e-06
"LOC105377319",66.0916233821433,-2.02104291733922,0.481530626002437,6.96647950092438e-08,1.87779757777237e-06
"RHOC",297.941964542327,1.29411777255178,0.269468699004327,6.97809218091398e-08,1.87874822506995e-06
"TMEM150B",16.0317905494829,2.73291191687045,0.602891113470688,7.05911479890903e-08,1.8983626429705e-06
"LINC02985",26.9842710280284,-2.22604391520415,0.516174678908071,7.09079770165048e-08,1.90467843465721e-06
"EEF1AKMT3",68.5713598277221,-1.23450976956943,0.251092139621596,7.22693790283714e-08,1.93676934454926e-06
"CADM4",25.4052870997778,-1.32366543112718,0.269386327126023,7.24697287862103e-08,1.93990109256635e-06
"IMPA2",297.734227124014,-2.23672074682312,0.583716373217291,7.31937247398387e-08,1.95702669082872e-06
"MIR29B2CHG",159.960687645239,-1.68142802848308,0.376250426315008,7.36749159036427e-08,1.96762835749556e-06
"ASTN2",58.038254540091,-1.58256303919443,0.343388650783078,7.38908438186345e-08,1.97112945594256e-06
"CLCNKA",8.58205888982659,-2.77686424252703,0.66168351444073,7.4519980320199e-08,1.98297770122033e-06
"LOC107983981",25.3497265829336,-3.24644077075127,1.13800535446778,7.45910269363706e-08,1.98297770122033e-06
"CHST9",88.496390966617,-2.60890535788123,0.725596141135136,7.44575315105024e-08,1.98297770122033e-06
"HEPH",307.897111383196,2.12069022322377,0.510095627910166,7.49820999476442e-08,1.99109610546687e-06
"PLCB3",154.755832142924,1.28164395527648,0.263671054698019,7.5379926159252e-08,1.99709530708121e-06
"KRT15",60.5623977868574,3.25047759106834,0.987781414100393,7.53506874833448e-08,1.99709530708121e-06
"DNMT3B",46.1592952671033,-1.6956919668964,0.373253428527694,7.57893580410787e-08,2.00565573358139e-06
"RAPGEFL1",82.4200226628273,1.51588695072046,0.322055022255811,7.59503947263999e-08,2.00763074114665e-06
"FAM149A",100.086519286579,-1.50128525886367,0.32393767375538,7.65705944149004e-08,2.02089856905312e-06
"GJC3",7.12767083121604,-2.76280517261041,0.649328422178552,7.66262810129458e-08,2.02089856905312e-06
"MX1",199.122924493673,1.47326218847532,0.314016432517396,7.78092800052477e-08,2.04977167904981e-06
"TRBV5-7",14.4567731359066,-4.31389828927608,1.30927047577803,7.80755372028007e-08,2.05445651971356e-06
"CLDN14-AS1",15.8704197836705,3.22532858673082,0.839290072193472,7.87010002770183e-08,2.06857210569742e-06
"IGFBP2",828.440042647137,-2.47109288605049,0.659853508510929,7.88136808104453e-08,2.06919307754881e-06
"IGLV3-25",18.2043669362718,3.23095799850318,0.81079882544658,8.04219322335572e-08,2.10903340343872e-06
"VASP",301.477645401453,1.21416306410368,0.251023356573306,8.24082995088279e-08,2.15868865737048e-06
"SUCNR1",29.8290053410154,3.09684046003579,0.810692519902861,8.34760949666472e-08,2.18250745440682e-06
"MUC3A",142.212820891348,2.81232341449897,0.716142114462893,8.35054498372139e-08,2.18250745440682e-06
"MB21D2",49.1800063528434,1.06001890690138,0.210782357317188,8.3605778759473e-08,2.18267446008579e-06
"MIOS-DT",53.1171788724846,-1.93147421198044,0.45480806193282,8.41250781893206e-08,2.18885351817342e-06
"ECHDC3",47.1984855138499,-2.23883844257245,0.54505511541713,8.41035834644091e-08,2.18885351817342e-06
"SEMA6D",163.875028712382,-2.18253879740169,0.524391734102511,8.40519616924802e-08,2.18885351817342e-06
"ARHGEF2",244.424624621714,1.2090225694296,0.249165739658855,8.42626806341574e-08,2.18998141446829e-06
"FLRT2-AS1",12.1033078386104,-2.2506426269307,0.503871524683456,8.48767766266395e-08,2.20347698873739e-06
"RUNX1",579.739243515221,1.92175731011825,0.462060157987186,8.58589206107003e-08,2.22648662989913e-06
"101928216",8.25357346538499,-2.57237576372335,0.582057607886773,8.60113808309551e-08,2.22795366065467e-06
"WDR91",172.854821143491,-1.34863928887277,0.285941995357417,8.78496554287618e-08,2.27303646312615e-06
"SGSM1",42.3834884114366,-1.91871563149193,0.443149935912017,8.80486021790392e-08,2.27564991282533e-06
"VLDLR-AS1",7.08462967365803,-2.47178732115687,0.557328181021582,8.91121169628379e-08,2.3005778195906e-06
"MELK",36.0945132681264,2.46341901271093,0.59206231893996,8.95210135666476e-08,2.30856909014546e-06
"ELOVL6",76.2417998825382,1.72315752473339,0.388061806510234,9.02521817364265e-08,2.32226959318479e-06
"SAMD9L",243.54363788329,1.45408253292007,0.314240249226269,9.01608476241674e-08,2.32226959318479e-06
"H4C11",225.954567820568,2.04534285373681,0.497437475144008,9.12374580565041e-08,2.3450247101138e-06
"NOP53",453.907925896765,-1.48279371799462,0.324401838962372,9.29304497032188e-08,2.38589944624783e-06
"LCK",27.0635123379686,2.2193912679239,0.50773873915474,9.31041148152219e-08,2.38771976570826e-06
"EHBP1L1",236.430745482042,1.53072768177938,0.335702256957948,9.38410136030211e-08,2.40396466490209e-06
"ELOVL2",26.1389876229485,-2.01722571444169,0.458648776691486,9.39540427178793e-08,2.40420945214749e-06
"IGLV3-19",26.470193615042,2.90558098857846,0.683463086880192,9.59066410367783e-08,2.45147503244174e-06
"LOC105373530",11.2102810556118,-3.64072622346969,1.12245382693843,9.60638602636212e-08,2.45279537717059e-06
"BUB1",48.3078496647596,2.7041055316205,0.706157922116669,9.74447990589904e-08,2.48532371694362e-06
"CITED2",161.052487420309,-1.25342711142083,0.262345771403043,9.78460656128899e-08,2.49282163872313e-06
"S100A11",381.189999622822,2.01435552663938,0.488534432154915,9.85451603690618e-08,2.50788258617213e-06
"HCP5",110.430587200172,1.75311599638754,0.395426531564689,9.9117467001768e-08,2.51968746803729e-06
"IGHV5-51",20.0712351933271,2.52972506379763,0.596222831317511,9.98586553626659e-08,2.53575503535688e-06
"FAS",158.047521606623,1.46957395786879,0.319330823941965,1.0020863774976e-07,2.54186429925293e-06
"MTUS1-DT",113.772699507247,-1.51247094766107,0.33093613150914,1.0048341762251e-07,2.54605475295422e-06
"SPMIP1",11.3353636064516,2.0914831909978,0.453094588130704,1.01009706358103e-07,2.55660188151473e-06
"DEPP1",1099.17771954053,-1.74936032427838,0.405872753026777,1.02206146853589e-07,2.584069447381e-06
"CAPN5",153.384714283981,1.88028044013502,0.438329192008817,1.03220540639017e-07,2.60687963233431e-06
"DGKA",181.495295049374,1.09521155347932,0.222649777983214,1.04684376521148e-07,2.64097881484133e-06
"TSPAN15",164.642424856735,1.49717217597452,0.327302267920197,1.05454306740581e-07,2.65751715522494e-06
"MROH3P",14.4828399563696,3.74034331819893,0.940321158931762,1.05710807495155e-07,2.66109492107251e-06
"DHRS12",87.030475259778,-1.5672471803415,0.347366950500646,1.06458296285468e-07,2.67701137899658e-06
"EREG",66.3609201341665,3.19766088590087,0.831483764786223,1.07471745610482e-07,2.69374974030156e-06
"ZDHHC20",791.89058650496,1.21823186141278,0.2551901916121,1.07405803729706e-07,2.69374974030156e-06
"ALDH3A1",28.1840476859563,4.02897044085757,1.06245804899748,1.07441984807276e-07,2.69374974030156e-06
"IGHV3-15",38.3071452854397,2.80880851680446,0.771565976542213,1.08477287422078e-07,2.71602346255603e-06
"CHRM4",12.6741898780536,1.87419294823915,0.388016975635744,1.0885430281975e-07,2.72252930679966e-06
"HLA-A",1764.48707156203,1.42510204140597,0.308949189774692,1.09800269448662e-07,2.74028921658396e-06
"ZNF503",136.336674824282,-1.52439601685256,0.335175505394064,1.09710158573335e-07,2.74028921658396e-06
"NABP1",305.133694614407,1.21760137585194,0.254088028501009,1.10118995346411e-07,2.74529491080885e-06
"ZNF676",27.3576554788124,-1.83628866960317,0.414057593128563,1.1165144769224e-07,2.77753895838243e-06
"AGMO",31.0636597145675,3.15536959279358,0.879268309023732,1.12039260259109e-07,2.78420557446032e-06
"IGLL5",91.9838300610366,2.56350255057655,0.700739191048828,1.12709038958578e-07,2.79785739337882e-06
"GTSE1",14.4366934058678,2.27843802603583,0.51245627066651,1.13713268516882e-07,2.81977352613634e-06
"TRBV5-3",9.12753342940293,-4.70813576978656,1.30328083736081,1.14300904913323e-07,2.8313235881248e-06
"TRANK1",198.198024540548,1.13039494504697,0.232512218970326,1.14772048607479e-07,2.83996650627771e-06
"PFKP",268.683524224442,1.68357356663721,0.381987883628353,1.16750807815847e-07,2.88278960637747e-06
"E2F8",13.5919211266439,2.65336021796023,0.620474688795518,1.17412755756522e-07,2.89605666666963e-06
"TNFSF10",466.23757681439,1.29521483645346,0.276010774837441,1.17990951138666e-07,2.9041522772319e-06
"IGLV3-21",19.2047616866804,3.40929529812661,0.975494514702026,1.17891390468865e-07,2.9041522772319e-06
"LOC107984018",28.7328309949954,-2.51832796393566,0.65332817004486,1.18780317059767e-07,2.92048747818379e-06
"GDF10",25.7685295039135,-3.16731674250986,0.977740595955977,1.19187721204625e-07,2.92740666193389e-06
"SLC25A27",77.7673003827016,-1.42664812401345,0.307750063897823,1.23261202485554e-07,3.01788623788392e-06
"EXOC3L4",22.0593655776621,1.94088133901977,0.423552818499067,1.24340175133119e-07,3.04109891496634e-06
"KIF20B",114.824033141437,1.15400883291094,0.239194384784808,1.2553609393681e-07,3.06712002378736e-06
"HBEGF",132.965319018427,1.45308334488232,0.313569406636539,1.25776635981834e-07,3.06976905151042e-06
"LOC101927262",8.58637385471721,-2.91803732020776,0.748711961070592,1.27079535964325e-07,3.09831376509033e-06
"101928875",31.0927047486826,-3.15075656350428,0.887316196085528,1.27738942478485e-07,3.11112613049015e-06
"MARCKSL1",165.009489251999,1.71547298131751,0.392876406389286,1.29094858402223e-07,3.14085762824675e-06
"DEPDC1",38.5958721529189,2.5242376995313,0.633777380638429,1.29825582110767e-07,3.1553320087277e-06
"HMMR",50.5389239006419,2.71794142195356,0.747879153585404,1.30554752929122e-07,3.16973843710361e-06
"MTMR12",360.618004801391,-1.1844873042853,0.248116097746222,1.31214851207432e-07,3.18243952797983e-06
"STRIP2",59.2947305470961,2.46208818550193,0.658289810518974,1.32989785463128e-07,3.22212478126775e-06
"PRDX1",385.426612623349,1.33457165434944,0.287814245795128,1.33336164606416e-07,3.22715185898966e-06
"PABPC4",891.275976351073,-1.57484271675684,0.354293257473023,1.34801504781479e-07,3.25922264682378e-06
"RAMP1",125.442479059954,-1.97551304861525,0.485013216672474,1.35273366169484e-07,3.26723145836586e-06
"RARRES2",505.265488005677,-1.86265777313466,0.441343750122949,1.36657713416307e-07,3.29723984551182e-06
"ETS2",715.920685148766,1.32507267408208,0.286265119935193,1.3806820540937e-07,3.32781613349243e-06
"H3C12",20.5104195379348,2.70969937604211,0.662193508533437,1.39769102049489e-07,3.36532133276671e-06
"IGHV1-69",29.5561686232118,3.18049790390274,0.846497350334256,1.40381608970645e-07,3.37657006670076e-06
"OCIAD2",264.904188345817,1.90508058332353,0.460165599993324,1.41507357064952e-07,3.40012765398568e-06
"SMIM38",57.7241187754767,-2.33851451091438,0.650852911185769,1.42527927813699e-07,3.42111198631332e-06
"SLA2",42.9051683161104,1.3717510808029,0.290529864669708,1.4526996688979e-07,3.48333093981866e-06
"AMHR2",6.09832674660427,-4.15998312485749,1.26521543331943,1.48740238714982e-07,3.56286540880682e-06
"PACRG",52.1626813094858,-1.81276763263749,0.424969445689868,1.48971976228437e-07,3.56474136732003e-06
"TTC7B",80.2928092040406,-1.13934637898507,0.236606220055445,1.49547654271969e-07,3.5748351306679e-06
"LOC105378816",9.72540631313172,-1.97692141657842,0.44121399802602,1.49702313565012e-07,3.57485432238751e-06
"ANXA2",2901.73114959725,1.29318174382891,0.278859304847224,1.5019259970794e-07,3.5828799324579e-06
"SLC45A3",31.5157980494201,2.20297980115033,0.533773830646233,1.51543205247172e-07,3.61139115273646e-06
"BCAN",5.23141963566095,2.71786455126006,0.591157917010154,1.51925081427312e-07,3.61507816239921e-06
"TMEM19",191.765432891246,1.05876503606052,0.218335563224121,1.52009096822209e-07,3.61507816239921e-06
"LOC285097",30.1946333124506,-2.56834330459559,0.672835083609694,1.54215449968247e-07,3.6600571808092e-06
"TNFAIP2",366.217544639585,1.53263121645486,0.345433717823194,1.54585644932918e-07,3.66509944899627e-06
"BTG2",2037.40116358808,-2.21425466092146,0.587733190173622,1.55126533318896e-07,3.6704327919191e-06
"LOC107986195",8.32187917745058,-1.75649788522993,0.370530409205074,1.54985518542949e-07,3.6704327919191e-06
"RUNDC3A-AS1",6.74593403009289,-2.4084441292158,0.554879396839406,1.57930500291108e-07,3.73297576222167e-06
"GRB10",744.564442643362,-1.9248818112531,0.472975094489869,1.60616321128415e-07,3.78875149382611e-06
"CYP46A1",9.81117248204901,-2.39267999502425,0.580307975284671,1.60610740584894e-07,3.78875149382611e-06
"DPT",224.131053882413,-2.32984236578204,0.65837310404989,1.61142570112384e-07,3.79730995594446e-06
"SPACA3",9.48236727586991,-4.58412257172236,1.33750075977442,1.61668074111326e-07,3.80583353797027e-06
"CD80",25.3976780542338,2.0285313638653,0.467681454651874,1.63159683286745e-07,3.83705996069586e-06
"PARP11-AS1",12.8372177262053,-2.48876884731445,0.604498435089338,1.64732343191546e-07,3.87012739540502e-06
"KIF14",34.4642272957951,2.51249863310261,0.636387251527569,1.67380481579097e-07,3.92836918130335e-06
"MIR587",8.40641404425096,-3.1999937943812,0.811591641326633,1.69221711746596e-07,3.96757464423022e-06
"PFKFB3",433.71799467219,1.04018364587563,0.214821622641687,1.70263781260153e-07,3.98798282014078e-06
"C8orf34",16.8416829331307,-1.76405934117188,0.391992185321014,1.72883949167224e-07,4.04527548731163e-06
"NIBAN1",1243.21578765954,-1.96007165088947,0.46756761060011,1.75291232948746e-07,4.09747665750917e-06
"HAPLN3",35.9258368607915,2.33641406048269,0.587517581886873,1.75640925235643e-07,4.10152452045242e-06
"ARL4A",108.837280726543,1.39935893654689,0.30597587248044,1.75916729895311e-07,4.10384058144333e-06
"PEX5L-AS2",7.45328000803462,-3.94744196125213,1.08067658833056,1.79531645923498e-07,4.18396970213889e-06
"LOC101927055",10.9228199542345,-2.5881022793669,0.639345486868009,1.81702150536465e-07,4.22992369287187e-06
"NAA16",406.994300039027,-1.31009953169514,0.285173099239727,1.81867603579901e-07,4.22992369287187e-06
"JCHAIN",1188.35291597469,2.37375049834486,0.69938714387748,1.84545205269375e-07,4.28176690863661e-06
"IGSF5",17.5816323891116,-2.10154430341352,0.505210918966011,1.84649470301437e-07,4.28176690863661e-06
"TBC1D30",131.26996919849,-1.75917747925493,0.420392286748732,1.84866192959078e-07,4.2825184380899e-06
"BEGAIN",20.3410371998699,-2.27616640341233,0.581640828981191,1.85331985305811e-07,4.28476485430897e-06
"JADE3",92.2288413529115,-1.01823049314161,0.209647049865956,1.85217622297737e-07,4.28476485430897e-06
"STARD4",165.399341918436,1.29112670886851,0.279663736034224,1.86351958990964e-07,4.30406338683405e-06
"KLF11",237.013956910167,-1.27193303564791,0.274498028241033,1.88508302158251e-07,4.34954359547861e-06
"TRIM31-AS1",13.1384176627702,2.95914908187228,0.74587671333066,1.90045934459145e-07,4.37633031432928e-06
"OR10G6",7.04467385075204,-4.95531294386501,1.28579748844342,1.89933049396357e-07,4.37633031432928e-06
"FAM240C",11.1053699953761,-2.98196786429542,0.831237073887756,1.90524190244787e-07,4.38162194370544e-06
"IGHV3-7",105.993783902807,2.90852239377357,0.934706989505323,1.90652885090863e-07,4.38162194370544e-06
"CACNB3",34.8269293763227,1.80465632112638,0.413130108249194,1.92721062097192e-07,4.42477655911883e-06
"WNT11",20.8604124337468,-1.95531455002111,0.461910220943985,1.93917131840298e-07,4.44784260445145e-06
"GSTA4",73.0533770704416,-1.27404588608127,0.274743449381482,1.94668122603224e-07,4.46066452533128e-06
"NMU",21.0073726342576,5.52606298142397,1.51127630308646,1.94899943648823e-07,4.46157654254226e-06
"INHBA",799.555951825311,3.16183637952228,1.26096428794735,1.95881367399414e-07,4.47962949953287e-06
"CDCP1",284.910310249228,1.44190209553438,0.321697200005831,1.97611640360795e-07,4.51475561827244e-06
"ERC2",21.5527326416316,-2.42088895214357,0.637614541667023,2.01168093682745e-07,4.59149376887876e-06
"LPAR5",17.901093331497,2.0009986622473,0.453494483633855,2.01405008802295e-07,4.59238997008963e-06
"IGSF9",21.1079170029362,2.09868106601418,0.470762142868688,2.06670518646637e-07,4.70783284387707e-06
"PDXP-DT",11.1528292117712,2.03931088533908,0.44885510134065,2.07955958292867e-07,4.73247472177745e-06
"GREB1",82.801275655358,-1.66184048710049,0.387796690959442,2.1078091570489e-07,4.79206905714591e-06
"P2RY2",35.5987634351317,2.3065854356501,0.584557121502509,2.11164641945772e-07,4.79610015211146e-06
"FXYD5",93.356913550309,2.17668879247156,0.566591717645322,2.12405488896102e-07,4.81957181103608e-06
"RNF186",32.3198350556582,-3.45917697575983,1.09333370704307,2.13100842847149e-07,4.83063227663757e-06
"COQ8A",343.945123647639,-1.87219828857357,0.472975463619858,2.14396056396084e-07,4.85525572160138e-06
"TRAC",23.5224647559264,1.96657553031862,0.45114122092144,2.15713851609021e-07,4.8803421052927e-06
"NT5E",222.068069431618,1.96863098836996,0.507410611686707,2.16626637913161e-07,4.89622561470068e-06
"105379365",3.7309714742989,-3.85115308300718,0.98022886185843,2.18644365541355e-07,4.93702802075158e-06
"HOPX",180.386901584851,2.32745785723063,0.656235564216374,2.19679762034078e-07,4.95559152510856e-06
"SIGLEC12",5.52869694913262,3.03068063900375,0.676665482027922,2.20773225894634e-07,4.97542764661671e-06
"SPDEF",32.2895909795497,3.4777529641747,1.13721406517477,2.23788011667663e-07,5.02931207190539e-06
"ZSCAN2",47.8128163665783,-1.05991520038916,0.219805079201966,2.23813586500976e-07,5.02931207190539e-06
"PDGFDDN",21.5179122612416,-2.18907311224569,0.551834869147765,2.2495670471359e-07,5.05011500871524e-06
"NMI",93.8215762607561,1.23408979985013,0.265109214780264,2.28025612451765e-07,5.11406863447563e-06
"CHRM3",234.915369667613,-2.43366332902645,0.765709849137895,2.31629273896287e-07,5.1898805968951e-06
"KCP",22.5224727513287,2.65627726522517,0.69206812540807,2.32458309996811e-07,5.20343818186503e-06
"CKS2",107.393611262096,2.40543099862047,0.654755783387984,2.36495689515619e-07,5.28871736852301e-06
"MTRNR2L6",8.83790485761702,-3.69232080930719,1.09046656914829,2.44190486621476e-07,5.45554418908653e-06
"RHOH",37.3295013257845,1.92582795437671,0.460225248178951,2.44590149319064e-07,5.45922393797162e-06
"GLRX",95.3483151515241,1.79225122124446,0.432997761313352,2.45819391799245e-07,5.47762277995814e-06
"CELSR1",128.630777281199,2.14961541020032,0.547885631108681,2.45885972003286e-07,5.47762277995814e-06
