"","GSM3747758","GSM3747759","GSM3747760","GSM3747761","GSM3747762","GSM3747763","GSM3747764","GSM3747765","GSM3747766","GSM3747767","GSM3747768","GSM3747769","GSM3747770","GSM3747771","GSM3747772","GSM3747773","GSM3747774","GSM3747775","GSM3747776","GSM3747777","GSM3747778","GSM3747779","GSM3747780","GSM3747781","GSM3747782","GSM3747783","GSM3747784","GSM3747785","GSM4490231","GSM4490232"
"TRAPPC13",114.41244230458,142.237976468623,72.8252299099668,94.7397331038925,64.032199638692,110.237401709292,133.538565809179,133.874102962557,67.0551835121943,103.234226481203,102.424226258704,264.099031335773,135.489712632518,193.927975515452,52.3976966778542,81.0414205930538,150.541947920299,225.840517634873,144.956750864513,104.628270015977,161.246541950572,114.561365118181,82.4410105296949,156.581102473203,89.1767203841967,80.455443050729,99.5036978321809,291.484551385176,233.079874725532,124.484694881245
"SHLD3",17.0615045541917,29.5961006937818,13.0711951120453,15.1583572966228,9.85110763672185,21.4130204759056,32.2718200705516,20.5375044317559,3.52922018485233,14.6567111670844,7.49445557990518,42.5244202998279,30.3983329624239,40.9130750032598,12.7024719219041,14.0071591148488,26.7630129636086,36.4994775975552,12.0797292387094,15.418902949723,12.0333240261621,23.1325833411711,19.0248485837758,27.8366404396806,12.7395314834567,24.9958658021682,14.9255546748271,50.8684951170806,55.8803485146386,28.4870931859901
"SGTB",58.2098390672423,132.96158669893,39.213585336136,138.590695283408,80.7790826211191,122.133524195906,73.4462111950484,191.303050540245,31.762981663671,75.195300770259,44.9667334794311,326.766598093414,167.625093192794,67.9157045054113,119.08567426785,78.0398864970147,107.052051854435,152.841562439762,160.660398874836,161.898480972091,74.6066089622048,88.6749028078227,88.7826267242869,133.383902106803,194.73283838998,92.1722551454953,58.0438237354388,242.230929128955,101.834582490493,36.6820104038777
"NLN",134.484800603629,76.4197823884216,54.1520940356163,80.6641156141713,73.8833072754138,114.202775871497,104.605209883857,194.345643789394,68.8197936046205,79.6560389515456,77.4427076590202,127.573260899484,170.230664589574,119.466179009519,52.3976966778542,99.0506251692879,83.634415511277,151.700953764839,171.532155189674,85.9053164341707,81.8266033779021,152.564894892962,126.832323891838,97.4282415388821,101.006285333121,63.2707853117383,81.2613532296144,180.865760416287,101.466948618686,40.5843519362051
"ERBIN",863.111406859109,1502.77514269023,838.423800758335,1232.15790025405,761.490620318599,1222.92139162394,1131.73934523279,1308.69542129022,686.433325953779,916.36307209858,819.393810069633,1895.69389441864,1424.37903023929,1591.51861762681,625.596742153775,870.444887851318,1318.07838845773,1694.94449093647,1329.97818918191,1163.02582249339,1181.67241936912,1515.73498464055,1008.31697494012,1435.90670268019,712.503796539041,1628.63688117252,878.949330850931,2318.1499917641,1223.11789150133,1634.49575081534
"LOC100303749",10.0361791495245,18.9945123855614,14.9385086994804,4.87232913105733,6.89577534570529,15.861496648819,14.4666779626611,7.60648312287256,12.3522706469832,12.1077179206349,7.49445557990518,14.5478279973095,14.7649045817487,18.0017530014343,12.7024719219041,6.00306819207806,6.69075324090216,9.12486939938879,18.1195938580642,20.9256540031954,7.21999441569724,20.3787043719841,12.6832323891838,17.3979002748004,5.45979920719571,42.1805235411589,16.5839496386968,18.5710378998866,1.83816935903417,10.1460879840513
"SREK1",504.819811221084,566.301508797436,703.977222463012,309.663584773866,442.314732888811,563.876205865514,826.826286635167,438.894076189747,668.787225029517,445.436569817043,584.567535232604,760.963310628498,654.866944390503,529.415190542182,417.593764432596,495.25312584644,511.842622929015,906.783896564261,634.185785032246,515.431898605024,738.846095206351,644.958454583605,456.596366010618,326.500595157087,473.182597956962,604.587504089944,701.501069716875,610.421941404967,281.975179675841,451.500915290282
"MAST4",237.857445843731,529.637682564841,337.983759325743,445.54743054002,412.761409978645,608.288396482207,190.29245627808,369.294755615463,247.045412939663,463.279522542189,467.154397814089,365.93382731694,763.432419256302,343.669830027383,562.084382544254,294.150341411825,183.995714124809,229.262343659643,465.069575690314,592.526413353639,223.819826886615,485.784250164594,424.888285037659,250.529763957125,545.979920719571,678.012859883813,305.144673352021,473.157748231893,113.966500260118,300.285180912595
"MAST4-AS1",3.01085374485736,3.97559561558263,3.73462717487009,5.41369903450814,4.92555381836092,3.96537416220474,1.11282138174316,2.28194493686177,0,4.46073818128655,7.49445557990518,4.47625476840293,5.21114279355838,3.27304600026079,0,2.00102273069269,0,1.1406086749236,9.66378339096756,8.81080168555597,4.81332961046483,3.85543055686186,12.6832323891838,1.15986001832002,3.63986613813048,8.59232886949533,3.31678992773936,6.45949144343881,0.735267743613666,1.95117076616371
"CD180",14.0506508093343,28.7126350014301,1.86731358743505,73.6263068693107,5.91066458203311,22.2060953083465,3.33846414522947,41.8356571757991,3.52922018485233,15.2939594786967,0,38.0481655314249,39.0835709516878,4.90956900039118,7.93904495119003,24.0122727683122,0,1.1406086749236,26.5754043251608,41.8513080063909,0,16.5232738151222,57.0745457513273,13.3383902106803,12.7395314834567,26.5581074148037,3.31678992773936,132.419574590496,15.0729887440802,12.6826099800641
"105379005",0,0.441732846175847,0,1.08273980690163,2.95533229101655,0,3.33846414522947,0,1.76461009242617,1.91174493483709,0,1.11906369210073,1.73704759785279,5.72783050045638,0,0,0,6.84365204954159,0,2.20270042138899,0,3.85543055686186,0,1.15986001832002,10.0096318798588,0.781120806317757,4.97518489160904,0,0,5.46327814525838
"PIK3R1",399.439930151076,450.567503099364,252.087334303731,389.786330484586,498.466046418125,321.195307138584,452.918302369465,442.697317751183,356.451238670086,604.111399408522,162.379870897945,544.984018053057,865.918227529617,324.849815525883,608.130843261156,442.226023483083,334.537662045108,509.852077690849,414.334712887734,1062.80295332019,377.846374421489,691.774397059784,386.838587870107,470.90316743793,1619.74043146806,633.488973923701,278.610353930106,589.428594213791,213.59527951977,624.959996402235
"SLC30A5",405.461637640791,333.066566016589,237.148825604251,296.129337187595,216.724368007881,168.131864477481,517.461942510569,294.751221011312,229.399312015402,252.350331398496,297.280071336239,700.533871255059,317.879710407061,387.855951030903,181.010224887133,226.115568568273,485.079609965407,601.100771684737,352.728093770316,275.337552673624,373.033044811024,423.546585460967,215.614950616125,303.303394790686,186.543139579187,306.980476882879,310.11985824363,517.566751905534,492.997022092963,337.162308393089
"CCNB1",17.0615045541917,47.7071473869915,14.9385086994804,134.801105959253,22.6575475644602,65.8252110925987,3.33846414522947,386.029018485783,10.587660554557,52.2543615522139,2.49815185996839,146.597343665196,27.7927615656447,585.056972546616,6.35123596095203,11.0056250188098,13.3815064818043,66.1553031455687,15.7036480103223,12.1148523176395,16.8466536366269,14.3201706397726,19.0248485837758,116.565931841162,9.09966534532619,7.81120806317757,13.2671597109575,180.058323985857,433.072700988449,66.5349231261824
"LOC112267932",6.02170748971472,1.32519853852754,9.33656793717523,3.7895893241557,3.94044305468874,1.5861496648819,7.78974967220211,6.08518649829805,7.05844036970467,3.18624155806182,7.49445557990518,3.3571910763022,1.73704759785279,1.63652300013039,4.76342697071402,4.00204546138537,6.69075324090216,2.2812173498472,2.41594584774189,3.30405063208349,2.40666480523241,1.65232738151222,0,7.53909011908016,1.81993306906524,0.781120806317757,3.31678992773936,7.26692787386866,1.47053548722733,0.585351229849112
"CENPH",11.039797064477,11.485054000572,13.0711951120453,41.1441126622619,16.7468829824271,11.1030476541733,7.78974967220211,77.2058036971565,1.76461009242617,11.4704696090226,0,20.1431464578132,12.1593331849695,54.8235205043682,9.52685394142804,11.0056250188098,10.0361298613532,15.9685214489304,8.45581046709662,9.91215189625047,2.40666480523241,8.81241270139853,12.6832323891838,16.2380402564803,7.27973227626095,7.81120806317757,6.63357985547873,29.0677114954746,18.3816935903417,16.5849515123915
"KGD4",77.2785794513389,89.2300349275211,50.4174668607462,44.9337019864176,54.1810920019701,20.6199456434646,75.6718539585348,116.37919177995,22.9399312015402,54.8033547986633,42.4685816194627,156.668916894103,61.6651897237741,163.652300013039,44.4586517266642,67.034261478205,153.88732454075,239.527821733956,77.3102671277405,42.9526582170854,57.7599553255779,112.909037736669,12.6832323891838,142.662782253363,80.9870215734031,136.696141105607,44.7766640244814,222.045018368209,137.495068055756,91.9001430863106
"CDK7",64.231546556957,134.728518083633,57.8867212104864,76.8745262900156,50.2406489472814,88.8243812333862,101.266745738627,290.947979449876,37.0568119409495,91.7637568721805,64.9519483591782,179.050190736117,85.1153322947868,284.755002022689,60.3367416290442,92.0470456118635,60.2167791681194,144.857301715297,80.9341858993533,66.0810126416698,96.2665922092966,132.736966314815,57.0745457513273,154.841312445723,67.3375235554138,128.88493304243,84.5781431573538,225.274764089928,181.243498800769,75.7054257271518
"CCDC125",121.437767709247,83.4875079272351,151.252400582239,68.2126078348026,135.945285386761,122.133524195906,190.29245627808,86.7139076007472,130.581146839536,131.273152192147,217.33921181725,276.408731948881,141.569379225003,264.298464521059,76.2148315314243,140.071591148488,147.196571299848,326.214081028149,163.076344722578,78.1958649593092,233.446486107544,223.06419650415,114.149091502655,81.1902012824017,51.8680924683593,88.2666511139065,127.696412217965,187.325251859725,120.583909952641,189.458681394496
"AK6",77.2785794513389,83.929240773411,37.3462717487009,42.2268524691635,56.1513135293145,40.4468164544883,105.7180312656,60.8518649829805,33.5275917560972,33.136912203843,64.9519483591782,105.191987057469,66.8763325173325,115.374871509193,47.6342697071402,63.0322160168196,70.2529090294727,83.2644332694227,114.75742776774,56.1688607454193,86.6399329883669,107.401279798295,69.7577781405111,85.2497113465218,87.3567873151314,101.545704821308,51.4102438799601,157.450103933821,66.1740969252299,53.6571960695019
"TAF9",112.405206474675,129.427723929523,76.5598570848369,120.725488469532,94.5706333125297,80.8936329089767,119.071887846518,181.794946636654,59.9967431424896,97.4989916766918,84.9371632389253,278.646859333083,111.171046262579,185.7453605148,69.8635955704723,139.071079783142,137.160441438494,177.934953288081,134.084994549675,90.3107172769487,149.21321792441,112.358261942831,114.149091502655,180.358232848764,116.475716420175,145.288469975103,89.5533280489628,301.981224980764,266.902190931761,118.436065506137
"RAD17",244.882771248398,144.004907853326,203.53718103042,114.229049628122,140.870839205122,106.272027547087,311.589986888084,192.444023008676,127.051926654684,114.704696090226,134.900200438293,260.741840259471,148.517569616414,124.37574800991,141.315000131183,145.07414797522,281.011636117891,204.168952811324,208.979315829673,124.452573808478,303.239765459284,172.943599264946,133.17394008643,138.023342180083,101.006285333121,89.0477719202243,210.61616041145,295.521733537325,140.43613903021,153.557139297084
"MARVELD2",207.748908395158,128.985991083347,168.058222869154,70.3780874486059,121.168623931679,114.202775871497,296.01048754368,206.896340942134,118.228876192553,58.6268446683375,187.361389497629,144.359216280995,101.617284474388,310.12110852471,138.139382150707,159.081307090068,240.867116672478,299.980081504906,202.939451210319,19.8243037925009,221.413162081382,260.516950485094,145.857172475614,164.120192592283,29.1189291050438,93.7344967581308,208.95776544758,155.027794642531,131.245292235039,281.16370740419
"OCLN",635.290140164903,322.023244862193,390.268539773924,74.1676767727616,220.664811062569,275.99004168945,794.554466564615,47.9208436740971,305.277545989727,179.066775563074,337.250501095733,276.408731948881,303.114805825312,1071.10430358534,206.415168730941,378.193296100918,702.529090294727,400.353644898183,793.638210983211,62.7769620095863,623.326184555195,793.667918919705,405.863436453883,672.138880616454,35.4886948467721,396.809369609421,545.611943113125,524.833679779403,254.035005418522,404.28258274912
"GTF2H2C",100.361791495245,96.2977604663347,67.2232891476616,51.9715107312782,83.7344149121357,107.065102379528,151.34370791707,98.5039564411997,49.4090825879327,62.4503345380117,57.457492779273,83.929776907555,62.5337135227005,67.9157045054113,49.2220786973782,71.0363069395903,90.3251687521791,50.1867816966383,88.182023442579,82.6012658020872,146.806553119177,85.9210238386356,95.1242429188788,75.3909011908016,56.4179251410224,34.3693154779813,107.795672651529,143.723684616513,102.569850234106,61.8521132873895
"GUSBP3",29.1049195336211,15.9023824623305,54.1520940356163,28.1512349794423,52.2108704746258,43.6191157842521,33.3846414522947,20.9178285878995,44.1152523106542,42.6956368780284,64.9519483591782,43.6434839919286,23.4501425710127,17.1834915013691,146.078427101897,32.016363691083,36.7991428249619,14.8279127740068,32.6152689445155,27.5337552673624,31.2866424680214,35.8004265994315,50.7329295567353,20.8774803297604,15.4694310870545,16.4035369326729,51.4102438799601,34.7197665084836,24.9991032828646,44.2915763919162
"LOC105369228",17.0615045541917,19.8779780779131,31.7443309863958,21.6547961380326,23.6426583281324,23.7922449732284,32.2718200705516,16.353938714176,31.762981663671,35.04865713868,34.9741260395575,26.8575286104176,35.6094757559822,6.54609200052158,163.544325994515,26.0132954990049,13.3815064818043,28.51521687309,38.6551335638702,34.1418565315294,38.5066368837186,53.976027796066,25.3664647783677,8.11902012824017,18.1993306906524,22.652503383215,29.8511093496543,14.5338557477373,3.3087048462615,24.5847516536627
"112267941",51.1845136625751,58.7504685413877,123.242696770713,57.9265796692371,88.6599687304966,63.4459865952758,68.9949256680758,57.0486234215442,79.4074541591775,68.185569342523,82.4390113789569,111.906369210073,87.720903691566,19.6382760015647,357.257022803551,65.0332387475123,80.2890388908259,103.795389418047,120.797292387094,132.16202528334,86.6399329883669,114.010589324343,69.7577781405111,30.1563604763206,43.6783936575657,42.9616443474766,111.112462579269,59.750295851809,10.6613822823982,52.4864936098037
"SERF1B",46.1664240878128,35.7803605402436,37.3462717487009,36.2717835312046,29.5533229101655,32.5160681300789,58.9795332323874,54.3863543285388,22.9399312015402,31.2251672690059,47.4648853393994,90.6441590601594,35.6094757559822,27.0026295021515,41.2830337461882,40.0204546138537,56.8714025476684,61.5928684458743,35.0312147922574,24.2297046352789,48.1332961046483,43.5112877131552,31.7080809729596,53.9334908518811,41.8584605885005,37.4937987032523,48.0934539522208,58.1354229909493,30.881245231774,16.1947173591588
"LOC107986372",6.02170748971472,6.18425984646186,1.86731358743505,3.7895893241557,3.94044305468874,6.34459865952758,3.33846414522947,5.32453818601079,1.76461009242617,4.46073818128655,4.99630371993678,12.3097006131081,5.21114279355838,3.27304600026079,6.35123596095203,7.0035795574244,3.34537662045108,6.84365204954159,3.62391877161283,3.30405063208349,7.21999441569724,8.81241270139853,12.6832323891838,5.21937008244011,6.36976574172833,2.34336241895327,6.63357985547873,8.07436430429851,4.04397258987516,2.14628784278008
"SMN2",73.2641077915291,72.8859196190148,95.2329929591873,66.5884981244502,93.5855225488575,88.8243812333862,163.584743116244,150.228041676733,119.993486284979,93.6755018070176,134.900200438293,97.3585412127638,70.3504277130381,58.9148280046942,87.3294944630904,116.059318380176,133.815064818043,63.8740857957215,106.301617300643,104.628270015977,141.993223508712,91.9795575708471,114.149091502655,86.9895013740018,173.80360809573,136.696141105607,149.255546748271,134.841883881785,33.4546823344218,45.6573959282307
"GUSBP14",79.2858152812438,64.0512626954979,130.711951120453,84.453704938327,121.168623931679,95.9620547253547,148.00524377184,63.8944582321295,121.758096377405,105.14597141604,169.874326477851,143.240152588894,70.3504277130381,36.8217675029339,535.091629710208,109.055738822751,133.815064818043,67.2959118204923,101.469725605159,113.439071701533,98.673257014529,135.490845284002,120.490707697246,71.9113211358415,93.7265530568597,84.3610470823178,164.181101423098,124.345210286197,120.951543824448,135.216134095145
"112267939",3.01085374485736,3.53386276940678,5.60194076230514,2.16547961380326,5.91066458203311,4.75844899464569,3.33846414522947,3.04259324914903,3.52922018485233,4.46073818128655,4.99630371993678,2.23812738420147,6.94819039141117,1.63652300013039,20.6415168730941,7.0035795574244,0,10.2654780743124,6.03986461935472,8.81080168555597,7.21999441569724,9.36318849523593,6.34161619459192,1.73979002748004,0.909966534532619,1.56224161263551,3.31678992773936,3.2297457217194,0.367633871806833,4.6828098387929
"112267940",11.039797064477,11.9267868467479,11.2038815246103,9.20328835866384,17.7319937460993,22.9991701407875,7.78974967220211,11.0294005281652,12.3522706469832,17.8429527251462,17.4870630197787,8.95250953680586,18.2389997774543,4.09130750032598,85.7416854728524,22.0112500376195,10.0361298613532,21.6715648235484,22.951485553548,35.2432067422239,19.2533184418593,25.8864623103582,19.0248485837758,7.53909011908016,9.09966534532619,3.90560403158878,21.5591345303059,10.4966735955881,1.47053548722733,14.2435465929951
"107986356",1.00361791495245,1.76693138470339,5.60194076230514,2.70684951725407,7.88088610937748,3.96537416220474,2.22564276348632,0.760648312287256,3.52922018485233,3.18624155806182,2.49815185996839,4.47625476840293,4.34261899463198,1.63652300013039,46.0464607169022,2.00102273069269,3.34537662045108,13.6873040990832,2.41594584774189,5.50675105347248,7.21999441569724,4.95698214453667,6.34161619459192,1.73979002748004,1.81993306906524,2.34336241895327,3.31678992773936,1.6148728608597,0.735267743613666,2.53652199601282
"GTF2H2B",134.484800603629,148.863969161261,63.4886619727915,83.3709651314254,118.213291640662,161.787265817953,169.14885002496,130.831509713408,49.4090825879327,67.5483210309106,94.9297706787989,101.834795981167,84.2468084958604,85.9174575068457,63.5123596095203,133.068011591064,117.088181715788,144.857301715297,144.956750864513,150.884978865146,173.279865976734,108.502831385969,101.465859113471,117.725791859482,67.3375235554138,42.9616443474766,150.913941712141,192.169870442305,143.744843876472,77.8517135699319
"GUSBP15",49.1772778326702,40.1976890020021,112.038815246103,49.2646612140241,64.032199638692,55.5152382708664,64.5436401411032,31.9472291160648,97.0535550834391,79.6560389515456,87.4353150988937,74.9772673707491,50.374380337731,32.7304600026079,277.866573291651,52.0265909980098,63.5621557885705,33.0776515727844,65.230537889031,70.4864134844478,57.7599553255779,61.6868889097897,82.4410105296949,42.3348906686809,34.5787283122395,33.5881946716636,77.944563301875,65.4023508648179,37.1310210524901,75.3151915739191
"LOC441081",24.0868299588589,39.3142233096504,44.8155260984411,29.233974786344,52.2108704746258,79.3074832440948,24.4820703983495,28.9046358669157,37.0568119409495,43.3328851896408,37.4722778995259,16.785955381511,67.7448563162589,10.6373995008476,250.873820457605,55.0281250940488,23.4176363431576,23.9527821733956,36.2391877161283,123.351223597784,21.6599832470917,71.600853198863,38.0496971675515,21.4574103389205,22.7491633633155,16.4035369326729,54.7270338076995,34.7197665084836,3.3087048462615,28.4870931859901
"LOC107986355",1.00361791495245,1.32519853852754,0,1.62410971035244,5.91066458203311,1.5861496648819,2.22564276348632,0.380324156143628,1.76461009242617,1.27449662322473,0,2.23812738420147,2.60557139677919,0,34.9317977852361,2.00102273069269,3.34537662045108,7.98426072446519,2.41594584774189,4.40540084277799,2.40666480523241,3.30465476302445,6.34161619459192,1.15986001832002,0.909966534532619,0.781120806317757,3.31678992773936,2.42230929128955,0.367633871806833,1.95117076616371
"GUSBP16",40.1447165980981,39.3142233096504,85.8964250220121,36.8131534346554,77.8237503301026,68.2044355899215,81.2359608672505,39.1733880827937,70.5844036970467,54.166106487051,112.416833698578,72.7391399865476,50.374380337731,17.1834915013691,344.554550881647,54.0276137287025,43.489896065864,33.0776515727844,57.9827003458054,57.2702109561138,69.79327935174,79.8624901064241,82.4410105296949,26.6767804213606,39.1285609849026,41.3994027348411,77.944563301875,55.7131136996597,23.5285677956373,58.1448888316785
"LOC101929599",16.0578866392392,18.5527795393856,41.080898923571,17.3238369104261,29.5533229101655,35.6883674598427,8.90257105394527,8.74745559130345,38.8214220333757,50.9798649289892,44.9667334794311,7.83344584470513,26.0557139677919,8.18261500065197,293.744663194031,30.0153409603903,10.0361298613532,15.9685214489304,15.7036480103223,50.6621096919468,9.62665922092966,42.9605119193178,19.0248485837758,17.3979002748004,18.1993306906524,11.7168120947664,46.4350589883511,23.4156564824657,1.83816935903417,16.5849515123915
"SERF1A",46.1664240878128,37.9890247711229,35.4789581612659,36.2717835312046,30.5384336738377,34.1022177949608,66.7692829045895,54.3863543285388,22.9399312015402,30.5879189573935,44.9667334794311,91.7632227522601,33.8724281581294,27.0026295021515,36.5196067754742,42.0214773445464,56.8714025476684,60.4522597709507,37.4471606399993,24.2297046352789,38.5066368837186,41.3081845378056,31.7080809729596,51.0338408060811,39.1285609849026,33.5881946716636,44.7766640244814,56.5205501300896,30.1459774881603,15.2191319760769
"LOC107986373",6.02170748971472,6.18425984646186,1.86731358743505,3.7895893241557,3.94044305468874,7.13767349196853,3.33846414522947,5.70486234215442,1.76461009242617,5.09798649289892,4.99630371993678,12.3097006131081,5.21114279355838,4.09130750032598,6.35123596095203,7.0035795574244,3.34537662045108,6.84365204954159,3.62391877161283,3.30405063208349,7.21999441569724,9.36318849523593,12.6832323891838,5.21937008244011,6.36976574172833,2.34336241895327,6.63357985547873,8.07436430429851,4.04397258987516,1.95117076616371
"SMN1",81.2930511111487,82.6040422348834,113.906128833538,75.791786483114,76.8386395664304,92.7897553955909,154.682172062299,160.877118048755,109.405825730422,87.9402670025063,129.903896718356,82.8107132154542,76.4300943055228,58.9148280046942,88.9173034533284,124.063409302946,143.851194679396,60.4522597709507,112.341481919998,116.743122333617,151.619882729642,83.717920663286,95.1242429188788,102.647611621322,153.784344336013,124.979329010841,134.329992073444,113.848536690609,49.2629388221156,49.7548545371745
"NAIP",96.3473198354355,105.132417389852,186.731358743505,140.214804993761,150.721946841844,208.578680931969,136.877029954408,130.451185557264,146.462637671372,182.253017121136,262.305945296681,252.908394414766,305.720377222091,40.0948135031947,438.23528130569,197.10073897323,170.614207643005,96.9517373685059,229.51485553548,343.621265736683,192.533184418593,200.482388956816,228.298183005309,94.528591493082,166.523875819469,171.846577389907,184.081840989535,190.554997581445,115.069401875539,191.40985216066
"LOC112267942",15.0542687242868,18.5527795393856,18.6731358743505,15.1583572966228,18.7171045097715,24.5853198056694,13.3538565809179,14.8326420896015,12.3522706469832,16.5684561019215,22.4833667397155,22.3812738420147,38.2150471527614,3.27304600026079,53.9855056680922,34.0173864217757,20.0722597227065,18.2497387987776,25.3674314012898,36.3445569529184,24.0666480523241,25.3356865165208,44.3913133621434,12.7584602015203,22.7491633633155,27.3392282211215,19.9007395664362,25.0305293433254,4.77924033348883,15.2191319760769
"GTF2H2",114.41244230458,117.0592042366,85.8964250220121,80.1227457107205,105.406851712924,141.167320174489,149.118065153583,89.3761766937526,67.0551835121943,72.0090592121972,132.402048578325,98.4776049048645,86.8523798926396,76.0983195060633,104.795393355708,106.054204726712,93.6705453726302,72.9989551951103,112.341481919998,103.526919805283,139.58655870348,95.2842123338716,114.149091502655,89.3092214106419,72.7973227626095,52.3350940232897,157.54752156762,169.561650390269,134.553997081301,82.3394063321084
"OCLNP1",41.1483345130506,21.6449094626165,18.6731358743505,5.95506893795896,18.7171045097715,22.9991701407875,35.6102842157811,2.6622690930054,31.762981663671,15.9312077903091,34.9741260395575,10.0715732289066,23.4501425710127,57.2783050045638,11.114662931666,31.0158523257366,23.4176363431576,9.12486939938879,38.6551335638702,6.60810126416698,31.2866424680214,51.7729246207163,44.3913133621434,34.7958005496007,3.63986613813048,24.9958658021682,36.484689205133,17.7636014694567,10.2937484105913,30.2431468755375
"GUSBP17",37.1338628532408,27.3874364629025,117.640756008408,40.6027427588111,55.1662027656423,46.7914151140159,51.1897835601853,22.0588010563304,160.579518410781,109.606709597327,112.416833698578,57.0722482971374,49.5058565388046,37.6400290029991,198.476123779751,19.0097159415805,60.2167791681194,9.12486939938879,47.1109440309669,60.5742615881973,21.6599832470917,41.3081845378056,57.0745457513273,23.7771303755605,19.109297225185,14.0601745137196,46.4350589883511,26.6454022041851,29.4107097445466,87.8026844773668
"LOC105379016",10.0361791495245,5.74252700028601,9.33656793717523,4.87232913105733,10.836218400394,10.3099728217323,4.45128552697263,6.84583481058531,5.2938302772785,6.37248311612364,12.490759299842,13.4287643052088,8.68523798926396,2.45478450019559,68.2757865802343,5.00255682673171,10.0361298613532,12.5466954241596,9.66378339096756,8.81080168555597,4.81332961046483,12.117067464423,12.6832323891838,3.47958005496007,2.72989960359786,2.34336241895327,16.5839496386968,8.88180073472836,2.205803230841,7.9998001412712
"107986421",3.01085374485736,1.32519853852754,5.60194076230514,1.08273980690163,4.92555381836092,2.37922449732284,2.22564276348632,0.380324156143628,3.52922018485233,5.09798649289892,7.49445557990518,6.7143821526044,1.73704759785279,1.63652300013039,100.031966384994,1.00051136534634,0,5.70304337461799,3.62391877161283,5.50675105347248,2.40666480523241,5.50775793837408,12.6832323891838,0.579930009160012,0.909966534532619,0,0,0.807436430429851,1.83816935903417,4.29257568556016
"LINC02197",3.01085374485736,3.97559561558263,3.73462717487009,0,2.95533229101655,0,1.11282138174316,0,0,5.73523480451128,2.49815185996839,23.5003375341154,2.60557139677919,0,87.3294944630904,1.00051136534634,0,2.2812173498472,3.62391877161283,5.50675105347248,2.40666480523241,6.05853373221149,6.34161619459192,0.579930009160012,2.72989960359786,0,1.65839496386968,0,0.735267743613666,2.14628784278008
"LOC105379025",2.00723582990491,3.09212992323093,16.8058222869154,0.541369903450814,11.8213291640662,0,2.22564276348632,0,12.3522706469832,21.029194283208,12.490759299842,22.3812738420147,16.5019521796015,1.63652300013039,327.088651989029,8.00409092277074,3.34537662045108,1.1406086749236,18.1195938580642,28.6351054780569,9.62665922092966,16.5232738151222,25.3664647783677,1.73979002748004,9.09966534532619,0.781120806317757,6.63357985547873,0.807436430429851,1.47053548722733,4.87792691540927
"PMCHL2",3.01085374485736,0.441732846175847,1.86731358743505,0,6.89577534570529,0,0,0,1.76461009242617,4.46073818128655,0,12.3097006131081,6.07966659248477,0.818261500065197,58.7489326388062,2.00102273069269,0,0,8.45581046709662,7.70945147486148,0,3.85543055686186,6.34161619459192,0.579930009160012,0.909966534532619,0,0,0.807436430429851,0,2.34140491939645
"BDP1",542.957291989277,606.940930645614,543.388253943598,525.12880634729,497.480935654453,739.145743834964,855.759642560489,644.269120507306,520.559977265719,538.474823312448,562.084168492888,570.722482971374,805.121561604769,541.68911304316,539.855056680922,564.288410055337,582.095531958488,407.197296947725,686.128620758697,544.067004083081,616.106190139498,595.939408932075,684.894549015927,397.252056274608,736.162926436889,480.389295885421,656.724405692394,560.360882718317,299.621605522569,475.110081560863
"MCCC2",308.110699890403,186.852993932383,225.94494407964,128.304667117843,158.602832951222,198.268708110237,330.507950377718,291.328303606019,252.339243216942,180.978520497912,217.33921181725,194.717082425528,178.915902578838,539.234328542965,179.422415896895,235.120170856391,257.593999774733,334.198341752614,246.426476469673,165.202531604174,344.153067148235,260.516950485094,266.347880172861,184.997672922044,164.703942750404,131.228295461383,217.249740266928,240.616056268096,190.066711724133,336.186723010007
"LOC105379028",1.00361791495245,15.9023824623305,3.73462717487009,3.7895893241557,13.7915506914106,18.2407211461418,1.11282138174316,4.56388987372354,8.82305046213083,24.8526841528822,4.99630371993678,6.7143821526044,10.4222855871168,5.72783050045638,36.5196067754742,4.00204546138537,0,0,4.83189169548378,30.8378058994459,0,7.1600853198863,19.0248485837758,11.5986001832002,44.5883601920983,16.4035369326729,1.65839496386968,16.148728608597,2.57343710264783,2.14628784278008
"MAP1B",368.32777478755,771.265549423029,291.300919639867,678.33648902387,463.987169689599,835.107798560318,248.159168128724,635.521664916003,213.517821183566,841.167771328321,172.372478337819,843.774023843953,1303.65422218852,107.192256508541,2216.58135037226,265.135511816781,90.3251687521791,42.2025209721732,454.197819375475,1508.84978865146,255.106469354636,550.225018043571,1610.77051342635,610.666299645493,7995.87593893812,1409.14193459723,217.249740266928,614.459123557117,211.021842417122,134.045431635447
"MRPS27",279.005780356782,170.950611470053,182.996731568634,169.990149683556,179.290158988338,149.891143331339,316.041272415057,434.330186316023,148.227247763798,163.135567772765,174.870630197787,246.194012262161,157.202807605678,302.756755024123,139.727191140945,152.077727532644,204.067973847516,185.919214012547,200.523505362577,162.999831182785,204.566508444755,154.767998068312,202.931718226941,164.120192592283,128.305281369099,124.198208204523,192.373815808883,278.565568498299,245.579426366964,160.386236978657
