"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SLC5A3",1257.95870334365,-0.39003976251451,0.111278844094811,9.32858735299209e-05,0.00226272632114765
"ZNF561",1073.3966823742,-0.311399180534047,0.0862787812962704,9.4490283426989e-05,0.00228486672294255
"CEBPB",14216.1820023113,0.396693512820034,0.113494978583724,9.4772952505211e-05,0.00228743433411553
"DHFR2",437.033073295674,0.454141159947808,0.132659991292492,9.52538495906482e-05,0.00229476792666244
"TCF7L2",1138.69143736985,0.956880771392602,0.305381668636724,9.77285427236937e-05,0.00235001788913134
"REEP5",4928.78913529179,-0.218230985231892,0.0585148689791131,0.000100279654795398,0.00240689741815399
"CFP",16514.0847965713,-0.382301726444181,0.109555503648002,0.000100591735303767,0.00240992510401503
"GCNT1",1094.38195394607,1.00057833897546,0.322156590940114,0.00010202645310916,0.00243978756226537
"MFAP3L",122.493962200892,-1.32259464790253,0.43659440864261,0.000102455755704616,0.00244554152796966
"SLC1A3",217.168990521613,1.49095021190194,0.494935162939966,0.000103681244688443,0.00247024377280681
"IFNGR2",10730.0688451517,0.543675872290438,0.166630014027614,0.000104442045349926,0.00248380431152364
"ITGAL",10611.8032580103,0.554542823272684,0.172689860917959,0.000105664875295114,0.00250828287307687
"ALAS1",1639.7147338078,0.670574688718004,0.209144510067285,0.000109668789601581,0.00259856888853034
"DPH2",586.549904841969,-0.440872876928374,0.129669066252543,0.000109970425172551,0.00260096109609751
"GART",1088.22979419313,0.610537735844422,0.188255318786358,0.00011041899979129,0.00260219929565681
"SLC25A22",136.169034465367,0.678273632932129,0.211921562729525,0.000110424320084194,0.00260219929565681
"CCL4",86.1413898429555,1.95268189204704,0.660779204307893,0.000111080544487714,0.0026129127715159
"APOL3",7034.75406653664,0.825856344240539,0.266975735685852,0.000112911435723351,0.00265116869277239
"IFITM2",8475.90360912148,1.44301973156694,0.478253734740293,0.000113422395216582,0.00265355174079806
"RARRES3",1094.36211643797,1.28481567172267,0.427261045088797,0.000113252946670715,0.00265355174079806
"ADA",349.018360291523,0.794587917730174,0.254046917873655,0.000114309854192696,0.00266469428092002
"ADNP",2825.36421414216,-0.464853726061446,0.138447910893605,0.00011426454792252,0.00266469428092002
"RPL34",10171.1264778751,-0.548376262314562,0.167991800800082,0.000115081562938276,0.00267786739181866
"HMGN3",1098.21687984796,-0.476033544312638,0.142470354856232,0.000115585701684427,0.00268477827873093
"MRPL45",822.504337929927,-0.467833390664224,0.139582230311086,0.000116353580002753,0.00269482613303744
"MTX2",299.682889589747,0.501782118435185,0.15107239684525,0.000116434120399735,0.00269482613303744
"AZIN1",5185.33910165914,-0.316657764029387,0.0908563763187071,0.000116694317212113,0.002696033948995
"PCGF5",2930.93092984047,0.526862098364322,0.160522968277201,0.0001197058495542,0.00274806152798186
"RPS15A",13071.0812604726,-0.441927845952193,0.132569448969222,0.000119727170892571,0.00274806152798186
"SND1",5786.41729069301,-0.527229703179361,0.16075523561728,0.000119916999897678,0.00274806152798186
"TSEN2",44.0506586828294,1.69035942562877,0.573939588986576,0.000119915174969244,0.00274806152798186
"XPNPEP3",356.947603361721,-1.21516626950458,0.408761351105696,0.000120006390312301,0.00274806152798186
"ARHGEF11",5052.33611332289,0.413044371596646,0.121346103627107,0.000122736936145771,0.00280244325122887
"RPL5",19369.0640788487,-0.846222696074943,0.274170059745706,0.000122813653784276,0.00280244325122887
"TMA16",503.52409946211,-0.566570903905215,0.174845925788648,0.000123162867216916,0.00280547262214138
"RPS12",13694.8075574224,-0.504458080230925,0.153687401237935,0.000125133858739006,0.00284536832125659
"FERMT3",14238.5168573687,0.349568635350322,0.100395852423729,0.000126081860194198,0.0028619036602049
"PAG1",4423.99066819586,0.617026641422461,0.192945233475799,0.000127571959053791,0.00289066461765068
"STS",15.3428857166314,-0.0433671452833075,0.217854592790227,0.000128704364543313,0.00291123432608355
"NMT2",42.9461438839172,1.85247779420211,0.635677326652151,0.000130283375851365,0.00294181678468561
"SAMD9",9580.93273232461,1.83701875805835,0.628932768809416,0.00013074348490286,0.00294707183969734
"AP1S1",673.25881089458,0.475934517349256,0.143743122605407,0.000131371111033454,0.00295607807309825
"CCDC71L",728.882797127072,0.523128055859679,0.160417218862107,0.000132741428308355,0.00298173596586584
"CRIP2",27.1142876161126,-1.7040310101927,0.58826904892849,0.000133698753111931,0.00299804418526597
"RPL27",14545.0805758696,-0.452342603463632,0.136291898387556,0.000134017602446681,0.00300000370520109
"IFT122",273.804004602695,-0.60135151460253,0.188861900735552,0.000134376700473394,0.00300285588764769
"LYSMD2",1217.29798586196,0.696114771768298,0.223325524884669,0.000138853413142908,0.00309755436789196
"ATP6AP2",11125.0022197964,-0.341870801411741,0.100313117361531,0.000143031308510748,0.00317912755091894
"FBXW7",853.101508704915,-0.447871517965105,0.134879810145492,0.000143133876793602,0.00317912755091894
"LAMP1",8724.46184571563,0.354420465482058,0.103100344071679,0.000143245929306123,0.00317912755091894
"ZCCHC2",2571.75461149986,1.20711305047542,0.408513828866375,0.000145377500005461,0.00322091927789877
"DHX58",802.642952748918,1.19017006306325,0.405021486632804,0.000145663201587025,0.00322174190404339
"GAB1",455.677739301222,-0.477010351425481,0.14560960773497,0.000146062735447525,0.003225075151849
"MS4A1",182.943412847191,-0.177836937278974,0.346081048455131,0.00014670993312284,0.00323385619592709
"ZDHHC1",124.975084241387,-0.984467834457565,0.33125216943004,0.000148417398504059,0.00326593871309187
"KLHDC2",639.571025662938,-0.475464314576903,0.145405120533751,0.000149058745890784,0.00327449221269567
"PTPRA",1060.8595241951,0.38294007954529,0.113018759519618,0.000150013422380538,0.00328988826983783
"SLCO4A1",14.9715960109452,4.58130069912842,1.58957789629233,0.000151209639794655,0.00331052050908535
"ADGRG1",101.559743695224,3.0636057010979,1.11143838100663,0.00015512034885698,0.00338071225956288
"RAB8A",4389.76021294832,0.342813552809654,0.0999004004406937,0.000155459031455866,0.00338071225956288
"VRK2",826.053887418078,0.780929825482444,0.256991698344321,0.000155242422202218,0.00338071225956288
"ZMYND11",817.046573202741,-0.53603479554697,0.167562385514746,0.000155296949938405,0.00338071225956288
"GIMAP5",4217.65475739158,0.925993346905965,0.310776262325077,0.000156533509119722,0.00339837656901292
"UBE2J1",222.97544105916,1.14709771553679,0.392936826067978,0.00015695119343131,0.00340174651850035
"MBNL2",1317.58822264935,-0.811847005883365,0.269689360400672,0.000157689939925932,0.0034120522727546
"ADGRE3",906.28722872387,-1.48529974511364,0.521000904267641,0.000158744785000366,0.00342915193064956
"ZBTB41",75.7409598662253,1.10086452201581,0.373971086247999,0.000159211888542053,0.00343351961296763
"A1BG",175.043347449325,-1.04433487696962,0.355793978494241,0.000160064162272753,0.00344616546049361
"GALNS",934.649734539536,0.53117381109276,0.166256601933586,0.000161715557880111,0.00347594584690567
"ANKRD50",2448.75322500781,-0.511121628516913,0.159929894502749,0.000166007459815424,0.00356228921633727
"PSMB8",7525.9526230307,0.500224581769935,0.155614870697219,0.000167954532669743,0.00359811355030171
"SERPINA1",37047.2930138429,0.609859553722991,0.195830852532031,0.000169336455369343,0.00361576572988806
"SRPK2",2348.00210647347,-0.317475621882828,0.09217373457896,0.000169242101005377,0.00361576572988806
"DHRS4",186.545284672605,1.92462826469708,0.688326010971505,0.000170150939447208,0.00362718145752511
"NADK",1351.56400044185,0.591278155478317,0.189233264676365,0.000171028056000228,0.00363989266636938
"TOP1MT",501.489000720944,-0.924438300416658,0.314565665146016,0.00017363098604331,0.00368923149197924
"ADGRV1",22.4878971426019,-0.169600766950562,0.330638351564104,0.000174208910071973,0.00369545283705866
"DDAH2",1121.71817736878,0.430483725745907,0.131252604005767,0.000174884931545786,0.00370311914053004
"EGR3",1335.28557367152,4.94332998400858,1.93502824911507,0.000175867337043278,0.00370311914053004
"NFIX",657.943972716122,0.595070829524187,0.191088968235492,0.000176255734134373,0.00370311914053004
"RNF19B",2512.02882868447,0.397692404927345,0.119756722632097,0.000175974032757363,0.00370311914053004
"RPL18",14085.2010071721,-0.470629965405047,0.145913471187233,0.000176284585271741,0.00370311914053004
"SMIM19",361.644398700311,-0.470322165543406,0.145602915900132,0.000175437840511198,0.00370311914053004
"NUMBL",189.359689579596,0.828697890808064,0.278496604729019,0.000177143116221785,0.00371513257176465
"XPO6",7024.92816587249,0.44968246755649,0.138230407797758,0.000177626352624003,0.00371924904096883
"RPGRIP1",215.077477554935,-0.848352101201564,0.286374090163792,0.00017876267882832,0.00373098724685
"TMEM104",1567.12262172737,-0.399496440292158,0.121469735978388,0.000178730814571226,0.00373098724685
"ABCC5",931.028925792365,-0.658764105439265,0.215674979486982,0.000179714370333237,0.00374481986155802
"GSTP1",8121.121204846,-0.467474054810513,0.145102771471774,0.000180689835541217,0.00375307845905403
"IL2RG",2210.05165144686,0.918994607554123,0.311371047315857,0.000180412216748795,0.00375307845905403
"SLC6A12",201.650996394717,1.44420272914398,0.5119194383728,0.000181080302754192,0.00375517088639532
"ST8SIA4",299.88301220872,0.408176761626854,0.123878002181525,0.000182505274355169,0.00377867549667308
"NR6A1",213.479638617396,-0.654795330383864,0.214628178241584,0.000185789671947029,0.00384054216603738
"PI4K2B",1124.41246685509,1.03994397785286,0.358439087243338,0.000193151150599875,0.0039863567880971
"C4orf46",243.386166135598,-0.577620944649138,0.186488073600769,0.000193481459703478,0.00398682543595672
"SEPT4",287.317815091216,2.07899285603912,0.758885141737782,0.000194811809624048,0.00400786645164648
"MUC1",40.6678900066161,1.9165458506019,0.694653322572812,0.000196002895655996,0.0040259802386646
"GSR",3720.11758131569,0.375440280207779,0.113125293250367,0.000196776477712315,0.00403547456903373
"PFKP",1017.19964065189,0.902843220611539,0.309166754196448,0.000197532859656369,0.00404458672038893
"PGA5",18.8674244252058,-2.54748402655112,0.950986532104705,0.000200468337617484,0.00409723511835211
"USP36",852.722485960825,-0.426191395584933,0.131548838903628,0.000200736386093171,0.00409723511835211
"MB21D2",12.4520754783932,-2.09098887734943,0.755968996893342,0.000201418720132082,0.00410469816294327
"PPOX",192.22723422272,-0.581911875872027,0.189204472992443,0.000203435483660313,0.00413928933080268
"PGBD2",611.155356486169,-0.387966101262219,0.118075710677208,0.000205374518569478,0.00417219300184796
"SMAD3",2199.43070692342,0.742336602735023,0.250641929266462,0.000208084698756647,0.00422063502438951
"XRN1",5337.73094203764,0.926761637106525,0.319313461982907,0.000208539240342269,0.00422324545949398
"CD53",21991.4876341993,0.479749993355357,0.15103975699678,0.000211538040529549,0.00427729257925661
"DGKG",703.638368589517,-0.488328897060257,0.155279822411131,0.000215837127958653,0.0043574221424799
"CPM",724.636191801657,-0.734050558122411,0.24910466780497,0.000216594847923848,0.0043659188552737
"CASP7",1478.10231466475,0.777427795381651,0.265167341810964,0.000217223750850778,0.00437179663785237
"SEPT6",1384.56568892631,0.434620856206704,0.135451759625131,0.00021854122359983,0.0043914927117479
"FAM168B",2907.51528967042,-0.718232802974228,0.243294888320625,0.000219568566231739,0.00440507113908742
"FBXO34",1131.94647642553,-0.414328247684418,0.128811888100437,0.000220236563392381,0.00440507113908742
"ST6GALNAC3",193.206976539165,-0.937573300712354,0.327332872582496,0.000219920207170045,0.00440507113908742
"TGFBRAP1",776.376540422567,-0.546337175019684,0.177407215203984,0.00022063623274026,0.00440626535061096
"RPL3",28688.4216673821,-0.722532659586983,0.245119185070143,0.000221100670262345,0.00440874736503116
"CALM2",22289.9863916462,-0.42519653778079,0.133900660263649,0.000224530931029498,0.00447026942714797
"MYCL",3836.95425059553,-0.459476181793211,0.145173829509867,0.000225386427636835,0.0044804194610445
"CMTR1",3795.816048764,1.01123870152272,0.357109190907236,0.000226817887838786,0.00450197035877259
"MAP3K8",773.782075614111,0.508249799296873,0.163258371944188,0.000227634175440866,0.00451126383469275
"PLIN3",5375.56864722086,0.305198105440211,0.090366935507208,0.000231413125138686,0.00457915345789696
"ALPK1",565.978213948284,1.1778400504351,0.424172631767744,0.000233072048886217,0.00460494942929004
"SYNE1",3146.21844383077,0.471861925139797,0.150420017914733,0.00023516224757265,0.00463917487182515
"TRIM26",3282.92423148209,0.559964952994262,0.18338024815477,0.000236321225906331,0.00465495350907593
"DGKD",5704.61321235014,-0.320729294302908,0.095763050068723,0.00023695040192585,0.00466026427824119
"CYB561",358.67816364735,0.750095517279255,0.257441115259013,0.000238139147609068,0.00466947275667343
"KIAA0895L",564.777895367454,0.785104814660567,0.271321291485298,0.000237878103808151,0.00466947275667343
"PIP4K2C",888.311101470522,0.634362078622564,0.212699822462505,0.00024229245508632,0.0047437349099302
"PPARD",676.987502766634,-0.446856549504021,0.141638361301019,0.000244780480843199,0.00478521841962098
"FAM65B",17127.0666489702,0.576121581728198,0.185874544338036,0.000248420401566942,0.00484906148299569
"SIN3A",841.605810606095,-0.441452440190728,0.139907327931961,0.000248835769785712,0.00484986528149264
"EIF3E",4104.90491248162,-0.621550335786089,0.209667554883164,0.000257360077506897,0.00500847442127161
"HBA2",15459.861245316,-0.24872600090981,0.564827732749397,0.000258002019432179,0.00500901539779745
"ZNF844",424.189630347489,0.686782271189045,0.234996703371819,0.000258160812107761,0.00500901539779745
"PIGL",191.345667061421,-0.622282130930619,0.2106767125796,0.000261974758797703,0.00507541830908374
"CEP76",163.978407034628,-0.79045805202451,0.276894081157415,0.000266080048414113,0.00512554600475389
"HILPDA",67.7549286280981,-0.933770758768595,0.334429642863917,0.000266144005956282,0.00512554600475389
"PLA2G15",1006.31816543573,0.462782272325189,0.148513529254112,0.000265186885149447,0.00512554600475389
"RFX2",174.09400851888,-0.948927644210329,0.341168424827286,0.000265526628848251,0.00512554600475389
"PHF11",2442.1707812269,0.769779798732384,0.27191536852621,0.000267694179460407,0.00514775112757616
"PAPD5",1534.2935979013,0.421557327787446,0.133290186563011,0.000269257307150439,0.00516387250226195
"SLC7A1",585.994552112349,-0.77655118487629,0.272289289346923,0.000269329358192198,0.00516387250226195
"PCTP",1648.75483053769,-0.276557879871573,0.0819276573522382,0.000271504056624973,0.0051978789924908
"RPS3A",28175.3836136449,-0.748517553133335,0.260571695924928,0.000273605851854493,0.00523039151310632
"RNF19A",536.98075239301,0.553017034723578,0.183808088021033,0.00027610074436893,0.0052625613937731
"ZBTB18",2619.42777291193,-0.521070079005775,0.171775184559338,0.000276084201896177,0.0052625613937731
"FAS",1650.41043494277,0.8321437507446,0.294964498721721,0.000278143033089045,0.00529370315986361
"RACK1",27207.1416381946,-0.517481933668456,0.171082264314418,0.000279012677607419,0.00530246820303484
"ANKRD45",21.8397606740552,0.0390056143329932,0.216552325376372,0.000282097655744227,0.00532983632084684
"SCARB2",5376.64094346001,0.689964255177504,0.238439185928777,0.00028111355502373,0.00532983632084684
"TACSTD2",87.882808080374,-0.022285311094815,0.212919969292418,0.000281758187194067,0.00532983632084684
"UXT",1006.54733030332,-0.400046191275151,0.126103591001208,0.000282068497458396,0.00532983632084684
"NUB1",3777.65051304274,0.598545138323824,0.202243434750173,0.000284670380045057,0.00537061542323723
"TOR1B",3301.14969647502,1.20229347926273,0.43785925821268,0.00028710236195202,0.00540862458322694
"KCTD9",634.531030380473,0.368013375580894,0.114445011350384,0.000293136149478142,0.0055113043056603
"TOLLIP",3747.91284312122,0.298258060742988,0.0897879588754238,0.000293403284538663,0.0055113043056603
"FILIP1L",70.6229927034462,-2.19800651360027,0.860593978014934,0.000295800533614808,0.00554829336639873
"CYLD",2584.00166089545,0.37755272070371,0.11815320740807,0.000296991243503807,0.00556257732233069
"NAT9",374.747477871231,-0.464196486744292,0.15101908127201,0.0002992516534508,0.00559258261127846
"NCEH1",1262.15231396548,-0.640340837267409,0.22068357482024,0.000299887733572913,0.00559258261127846
"NPDC1",98.5733165099053,1.02039263445499,0.372035294806352,0.000299750627079522,0.00559258261127846
"ALDH2",1174.02006622822,-1.09050675380313,0.40471413076523,0.000301097990849276,0.00560464654160581
"TBC1D3D",11.6819916281578,-0.0424885934528626,0.217563706867331,0.000301399478396671,0.00560464654160581
"RRM2",16.8709702568366,4.03393973037634,1.58246309768995,0.000306698185406431,0.00569500742271169
"DNMT1",2157.04430921118,0.501336064540066,0.165808604177862,0.000310048237290835,0.00574076457646644
"SLC16A7",1801.56946183679,0.463979122227886,0.151300810028761,0.000309687409973919,0.00574076457646644
"PTGR2",127.846458681112,-0.922295210562322,0.337672181403857,0.000314314651022334,0.0058114581910135
"TRPV6",10.6537099964858,-0.0979574745189778,0.246273237210964,0.000317872029699991,0.00586885951131279
"KDM2A",10803.1312280251,0.211973939402829,0.0617652794361121,0.000320438005305503,0.00590781932683447
"TAOK3",4683.75049827919,0.275740096751519,0.08274592582618,0.000321170051388688,0.00591290488075112
"RGS14",3272.87733511995,-0.340541368480357,0.105542804233715,0.00032366740820935,0.00595043018127857
"C4orf32",1346.32858969834,0.600803565971004,0.206316049756405,0.000325192085297524,0.00596999237612069
"APP",2421.32455998645,-0.511405241421774,0.171076740298523,0.000325896581220553,0.00597446335106023
"NT5C3A",2402.32239349695,1.3847538891533,0.526741359039857,0.000328401392888274,0.00601187917122163
"ENTPD1",3358.37001147801,-0.392337674102162,0.12499293497172,0.000329349612176149,0.00602073388351913
"NACA",7720.79678151764,-0.409654799052759,0.132219887026042,0.000332724843123559,0.00607386857989359
"NCOA5",632.574609954467,-0.605873303590099,0.209744186046123,0.000338080771890585,0.00616296045636268
"EVL",3097.94943934548,0.603172851835279,0.208162709503957,0.000339196737293413,0.00616959413543507
"LTBR",6100.41188885779,0.326101592246437,0.100819010333446,0.000339396699218055,0.00616959413543507
"GK",2410.70761607434,0.515320789244008,0.17323198190055,0.00034479431467718,0.00625893433127581
"ABCA3",91.4951876767031,0.974101777102486,0.362872072282148,0.000345849148152122,0.00626930183104847
"TPST2",721.30027187533,0.84667940785484,0.312731802028273,0.00034883958644382,0.00631467860320999
"FOLR2",337.204706588662,-0.867584418026367,0.318734108027162,0.000349981572915077,0.00632369544480445
"SPATA13",4973.05919261513,0.790570324271832,0.286215647283013,0.000350313504310593,0.00632369544480445
"IDH2",2223.85310066129,0.35326548339447,0.111037817200029,0.000352380528101966,0.00634216189923721
"RTP4",828.233613668941,1.38950559205423,0.536503993197601,0.000352804469512385,0.00634216189923721
"ZC3H7B",3685.49023213039,0.319932436478714,0.0988857334969796,0.000351827529754025,0.00634216189923721
"CFB",89.2471405317944,3.70547636744844,1.54475285089593,0.000355143021974901,0.00637535832107575
"CEACAM19",74.7456569552724,-1.39287057633967,0.541681642737767,0.000357422484775826,0.00638972803473031
"E2F2",279.592606966946,1.28310819188408,0.492008336476766,0.000357286315041002,0.00638972803473031
"RPL11",17778.4188221076,-0.416250276554229,0.135772983766733,0.000356871911409204,0.00638972803473031
"IGHV3-7",163.70995212005,3.10365515608478,1.28632284562419,0.000358255859211584,0.00639580467113132
"PMF1",1432.18437073993,-0.426334739481965,0.139367394062568,0.000363483012696508,0.00648019714932522
"NHSL1",250.546743423459,0.654164814416669,0.231181796470104,0.000368170036201536,0.00655474153737378
"ACBD5",847.81666892772,0.345133698938962,0.108596754275011,0.000370172403388181,0.00657233495933454
"UBA7",4689.90944709804,0.628828259986464,0.221920582309272,0.000370060399899576,0.00657233495933454
"UBQLN4",1287.49511089504,-0.348244456910893,0.10989808271318,0.000372118327709571,0.00659784630019664
"ALG10B",347.838932012109,0.456030831996567,0.151255935548439,0.000379449947371351,0.00670948263012288
"CD1C",522.120334688788,-1.45939701859381,0.576498431676129,0.000379111466911397,0.00670948263012288
"SREBF2",6275.18007543018,0.474572531019327,0.158742438931965,0.000380675089717979,0.00672197525590562
"SMPDL3A",793.79045167657,0.767236083128125,0.280455701951638,0.000382902979460925,0.0067521163493783
"DOCK10",4514.84079746649,0.618058710154924,0.217056825444532,0.000385103880088884,0.00676596352386106
"GPR137B",779.103884356947,0.621352610766822,0.218995530092154,0.000384282307683911,0.00676596352386106
"PGAP3",620.176141994006,-0.395384789939479,0.128227190925377,0.000385582121187221,0.00676596352386106
"RPS20",15546.1406234928,-0.311772567299223,0.0970658847318487,0.000385776332392047,0.00676596352386106
"PTPRU",90.6786451459147,2.60578258720404,1.07205663778348,0.000390057514131014,0.00683180464952982
"AP5B1",501.857442379066,0.662583009951608,0.236835411272421,0.000393488978916775,0.00686629484582054
"KYAT3",1186.15159011152,-0.325727329478265,0.102319341365004,0.000393616007286834,0.00686629484582054
"ZBED3",308.644095913561,-1.11985798383096,0.432651571373351,0.000393495969235443,0.00686629484582054
"PLAGL2",3963.83925792982,0.465406949637129,0.155684846768037,0.000395558796379962,0.00689091069876437
"RNF138",2379.16538955145,0.404479493478045,0.131823631140933,0.000397230515998814,0.00691074458773238
"SOAT1",1864.04243345371,-0.432870344780744,0.143364041746186,0.000400210306940693,0.00695325172688784
"TNS3",2045.35596078697,0.495805272683333,0.168344005482073,0.000401666814698849,0.00696921497364362
"ABHD3",2269.71242634064,0.436300088518037,0.144511130377161,0.000403005973859214,0.00698310217538673
"SLFN13",116.969067973083,1.31287701751052,0.514981482564309,0.000406570505126148,0.00703546103730308
"CCDC88C",5775.21649669375,0.390918166985809,0.126985037092964,0.000409497896508354,0.00707666964885971
"PLSCR1",5674.57341218447,1.00275757084238,0.38417496526235,0.000419141384879639,0.0072336770831225
"LMNB1",7053.84599389216,0.884472091869861,0.33083847870245,0.000423594768827404,0.00730081356219678
"AMY2B",408.365428158428,-0.539605768591938,0.187809305335228,0.000430584987013643,0.00741143694114718
"BATF3",172.092468123806,0.838352120309183,0.315088635848778,0.000435207479504398,0.00747115780378344
"SENP6",1122.21397753315,-0.293880414388418,0.0914411827101117,0.000435181066778601,0.00747115780378344
"CSTF1",310.036827040479,-0.469578070888871,0.15945916860838,0.000441675743594475,0.00757216840307936
"ELK3",3791.46999931068,0.307719018631463,0.0966093331323702,0.00044635903771538,0.0076423507104743
"RCOR3",1262.58791373928,-0.311929685724778,0.0983006523731097,0.000447110320312648,0.0076451145931032
"RNASEH2C",566.058442243015,-0.596346431903493,0.213015263263384,0.000449350919267971,0.00767330337896201
"AKAP17A",4697.71422169118,-0.358751195235893,0.118508842277393,0.000451216887412372,0.00768491731636235
"PPA1",2502.14955925551,0.813792061221051,0.303805253775548,0.000450725590863952,0.00768491731636235
"NRM",712.999289913973,-0.4112961763254,0.136567036198471,0.000454100681014378,0.00770366351652795
"P2RY6",226.278025932549,2.18033894612742,0.910067475042102,0.000453867067001169,0.00770366351652795
"SQRDL",6514.18267646826,0.609148755791372,0.218181261765085,0.000453907304854596,0.00770366351652795
"PGA4",67.8813230346818,-2.16159654961546,0.90284965735767,0.000455018036706832,0.00770913565197026
"AC009950.1",124.062888811232,1.32179770826707,0.527982622464829,0.000460000097398223,0.00778206290488812
"RPL7A",18072.0557359949,-0.494270153114814,0.171017083591416,0.000460523281232096,0.00778206290488812
"RFXANK",730.574416073042,0.36022354131776,0.116738098683916,0.00046515358456603,0.00785007240828167
"KIAA1109",3689.75577248897,0.488115487265722,0.168396706774192,0.00047525125730494,0.00800730471745374
"SCD5",55.6558421555566,-1.48305070226283,0.603496711300289,0.000475705935687013,0.00800730471745374
"SMARCB1",1548.19681305771,-0.367165842353927,0.120254787983411,0.000481106266290744,0.00808770209778772
"MAGED2",1088.50906679561,0.480546781754278,0.165558519246829,0.000482602436593126,0.00809186310567078
"STAC3",1934.99933494785,0.742593886586278,0.280128139200216,0.000482296897618571,0.00809186310567078
"OAT",467.992963459168,-0.585127732322191,0.210191426125228,0.000488180550437081,0.00817481668503232
"SELPLG",12758.6924578724,0.346676482923213,0.112142581095598,0.000491533910420466,0.0082203496941415
"WWP2",3922.76890602511,0.176572020767089,0.0524584937406953,0.000494789334477349,0.00826412959299088
"AMIGO2",36.0960030800273,4.79209504868697,2.18601158109774,0.000496900485004492,0.0082887093772757
"FUS",5068.19183848107,0.587549273473397,0.210852500233768,0.000502020997493673,0.00836336008806619
"SNRPD2",1933.78149821134,-0.253924222445115,0.0784141051345294,0.000503418410817189,0.00837587422670294
"TESK1",1091.28796541929,0.44334665460681,0.150905367590345,0.000504771523686853,0.00838762015192987
"MRFAP1",9797.35878317877,-0.278978770238519,0.0873752568328827,0.000506166307873368,0.00840002754973972
"PRPS2",1053.83890823154,0.508056511474964,0.177807157804794,0.000511347442418031,0.00846433486740753
"SPNS1",3473.74280522685,-0.304961442924551,0.0969976312050788,0.000510831462669144,0.00846433486740753
"RPL10A",8815.27276374078,-0.617730337903909,0.22405195415302,0.000512996966491118,0.00848080826873901
"PGAP1",303.454850966683,1.67720351460074,0.697570031332315,0.000517246357049832,0.00854016564805462
"CC2D2A",52.9648420329295,-1.73219066804486,0.731258949348203,0.000518500338954451,0.00854997823560895
"TBC1D10A",1251.04158891965,-0.393650101166469,0.131438082904477,0.000521365207079331,0.00858629536080712
"TIGD3",134.030795866781,-1.17851908826859,0.478454292482117,0.000522743807710444,0.00859807422809018
"NEXN",680.8277710362,1.73780765505757,0.728883312298319,0.000527654556010888,0.00866784626166936
"TCTA",1157.9171469674,0.363916798449257,0.119635295349174,0.000528750471374249,0.00867485425250841
"IGHA1",1166.40812165029,3.15931761266203,1.42321409874151,0.000535132023232011,0.00875972589953596
"TDRD7",2062.26656888316,0.930815936181003,0.363534104578065,0.000535275280644432,0.00875972589953596
"RPL7",22768.8487589011,-0.692652534904709,0.260559140841474,0.00053700615397536,0.00877696943464646
"RPS6",505.172035341871,-1.44733288379342,0.605286641217798,0.000539341544304515,0.00880403747573151
"JAK2",4230.89360701913,0.554841302741482,0.199244193151505,0.000542970987012936,0.00884901461734442
"RPS14",2401.45355154532,-0.533838592335744,0.190891995850692,0.000543462359031414,0.00884901461734442
"ACSL5",2273.70950956929,0.483475997303518,0.16896138752987,0.000545576188837865,0.00885958572485697
"PKN1",10277.6898862326,0.255061071773778,0.0793489931889319,0.000546162255548238,0.00885958572485697
"ZSWIM7",760.709149557575,-0.496605894857911,0.174840000874697,0.000545007326052221,0.00885958572485697
"SPSB1",94.7362101423109,1.22745660237852,0.502469539005931,0.000549021630294688,0.00889483668781182
"LGALS8",1803.21799037379,0.477266571896205,0.166592543257684,0.000551363901975319,0.00892163237640713
"CEP250",829.010578997792,0.502662418878138,0.177552025379507,0.000552568035858828,0.00892996797103026
"S100A8",78662.6954180056,0.542820568078657,0.192135180087926,0.000553494839078333,0.0089338064872905
"TOMM6",2366.86136479082,-0.35288654273157,0.116263766861662,0.000561209817186076,0.0090470652245631
"TOR4A",4358.26609229843,0.370802217769401,0.12272342738211,0.000563017753618127,0.00906493553371992
"TMEM140",432.56184115412,1.12291820179297,0.456035579969572,0.000567218589751193,0.00912124087067644
"CD69",101.145381910581,2.30822406499376,1.01490814329982,0.000580578906110081,0.00932451450073453
"TAF1B",550.533873499894,0.500338818567453,0.177729499520524,0.000584143251620653,0.00937014936170209
"PDE4DIP",1656.2643162273,-0.801811928115227,0.313626529174122,0.00058525622797328,0.00937639798610839
"ABL2",1126.935987044,0.320537698895885,0.1040150674886,0.000586238445482045,0.00938053887887999
"CCT6A",3590.04789481441,-0.298505721867718,0.0958766322800532,0.000591004215556286,0.00944513642148584
"CPPED1",11097.3220443517,-0.201308962639956,0.0616759367362543,0.000593050319704782,0.00946616403164246
"NUFIP2",1523.63566280539,0.501844964902152,0.178548216355239,0.000598264555949373,0.00953764687535034
"CFAP45",22.5456522125636,-1.47904128948325,0.62184726755843,0.000603077348752171,0.00959622322022717
"PLGLB1",78.9571080990389,-1.10567143177228,0.455822553953598,0.000603419637719708,0.00959622322022717
"MCF2",32.674642012838,1.20853512070005,0.493743945853431,0.000604692179320867,0.00960467565708059
"HMGCS1",1346.83748834106,0.526081304985148,0.189839931551609,0.000609158262713713,0.0096637701873102
"LRP3",1193.07501081587,-0.546773240534783,0.199290952035223,0.000610926397932224,0.00967997193594077
