"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"MYRFL",0,0,0,0,0,0,0,0
"MYRIP",0,0,0,0,0,0,0,0.012487
"MYSM1",7.415604,7.374441,6.604297,8.790678,6.009219,6.851215,5.129623,6.372486
"MYT1",0,0,0,0,0,0,0,0
"MYT1L",0,0,0,0,0,0,0,0
"MYZAP",0,1.003744,2.095493,4.301429,0,1.291166,0.277598,3.491775
"MZB1",0,1.034849,1.154745,8.870914,5.631429,0,3.503198,0.583802
"MZF1",1.967323,1.765428,1.242798,1.081597,0.982171,1.712293,2.191681,2.397707
"MZT1",10.396194,8.687221,9.244197,6.449936,8.122262,7.742677,8.514437,11.153653
"MZT2A",17.927577,20.927668,19.809403,13.867462,24.685544,20.248964,29.583752,17.297485
"MZT2B",137.744521,128.118075,107.400527,93.915569,90.235701,114.654879,113.654607,118.981242
"N4BP1",11.844036,12.586245,10.848965,23.466373,20.649812,10.105055,13.389261,15.006758
"N4BP2",3.094645,3.372058,2.512498,2.143208,2.110755,1.474862,2.703795,3.129779
"N4BP2L1",45.112148,52.146966,43.047173,42.422984,45.821534,42.961032,57.619549,50.378359
"N4BP2L2",12.383455,15.297614,10.073306,14.032012,20.171431,11.0366,18.744629,17.444487
"N4BP3",0,0,0,0,0,0,0,0
"N6AMT1",1.106391,1.737403,1.645938,1.477525,0.694732,1.629279,1.040846,1.157103
"NAA10",27.012429,26.535488,22.382976,22.815692,13.372846,20.267797,25.554087,24.409092
"NAA11",0,0,0,0,0,0,0,0
"NAA15",2.810025,2.487456,2.492536,3.47548,2.226039,2.929987,2.770799,2.081675
"NAA16",9.873436,9.746403,7.803929,7.379911,8.22796,9.643623,7.247772,7.352348
"NAA20",78.374347,68.69068,64.590906,57.672408,54.608121,77.088627,70.818642,70.544007
"NAA25",1.084489,2.153003,0.897573,0.859617,3.277605,2.709377,1.673363,3.681676
"NAA30",3.06725,3.940354,3.433696,4.492727,4.385188,3.984799,3.310348,2.654421
"NAA35",0.45904,0.333911,0.362654,0.037463,0.540441,0.401116,0.31715,0
"NAA38",108.36079,101.954326,101.721248,96.987179,104.049426,101.835791,104.008215,107.693682
"NAA40",6.626578,6.477682,6.547965,5.610373,6.879265,5.886748,6.04098,5.047242
"NAA50",57.787158,58.564771,59.161984,71.278234,54.921613,62.433589,62.671288,68.923335
"NAA60",38.977287,40.708064,38.810645,44.740429,39.493962,44.516625,39.672727,45.868246
"NAAA",172.562026,169.816786,127.915345,166.935703,188.424957,176.610109,119.504345,214.083862
"NAALAD2",0.059921,0.02302,0,0,0,0,0,0.317133
"NAALADL1",14.875308,15.399101,13.862344,13.808773,18.724279,12.926407,17.103855,17.755544
"NAALADL2",0,0,0.009598,0,0,0,0,0.003528
"NAB1",4.34847,4.643515,5.121115,5.892079,3.443764,4.217731,7.586186,7.088539
"NAB2",7.827311,8.547865,7.736293,6.196209,4.893804,7.339918,7.808129,10.739721
"NABP1",55.197971,51.492152,46.431386,71.503509,71.529173,43.804381,35.569606,41.708595
"NABP2",13.061268,11.656953,12.918576,12.109697,11.624778,12.807355,12.801009,11.357851
"NACA",728.12164,585.077008,547.35949,389.093664,389.778522,603.682801,455.980407,509.672648
"NACA2",0,0,0,0,0,0,0,0
"NACAD",0,0,0.010031,0.025346,0,0.007739,0,0.007389
"NACC1",14.94284,18.643119,15.565124,22.19897,21.459538,17.350277,19.405001,16.987415
"NACC2",48.657219,43.456858,40.65978,40.393196,38.048423,39.166623,45.766553,46.365469
"NADK",57.847791,68.155396,47.189258,81.417112,82.660203,38.394001,78.491292,89.179086
"NADK2",9.794038,9.783511,9.332449,9.27401,10.737512,9.429588,8.201355,10.004387
"NADSYN1",68.898387,59.967913,55.477427,59.967064,61.921716,64.242671,58.390923,63.82591
"NAE1",9.595175,11.108977,8.627584,11.247067,11.524937,7.857285,9.38818,12.220258
"NAF1",4.701339,3.42561,3.806145,3.636047,2.659553,4.934274,4.031618,5.07674
"NAGA",79.95286,73.7499,80.324264,81.498363,79.785927,88.600302,78.79556,80.492305
"NAGK",425.878328,460.170819,404.281445,566.320934,609.597275,460.675201,362.425674,321.700582
"NAGLU",25.498862,23.484946,20.066893,24.240009,21.008698,21.982895,22.64646,23.892136
"NAGPA",24.500061,22.871076,20.793128,19.18486,24.757169,21.135224,19.515825,23.72907
"NAGS",0,0.565421,0.132504,0.957348,0.84721,0.867776,0.047581,0.405505
"NAIF1",0.804481,0.752054,0.630075,0.801418,0.753786,0.465391,0.664026,0.756739
"NAIP",147.889429,144.903609,111.989824,168.026086,88.641979,93.162107,125.910117,146.018855
"NALCN",0,0,0,0,0,0,0,0
"NAMPT",11.071226,22.891194,30.132338,33.897862,29.73115,23.594871,22.710369,37.456154
"NANOG",0.032555,0,0,0.03297,0.069414,0,0.016332,0
"NANOGNB",0,0,0,0,0,0,0,0
"NANOGP8",0,0,0,0,0,0,0.02011,0
"NANOS1",0.066103,0,0.05502,0,0.046307,0,0,0.018028
"NANOS2",0,0,0,0,0,0,0,0
"NANOS3",0,0,0.278199,0.035379,0.057608,0.154316,0.033893,0.070235
"NANP",1.891655,2.166405,1.958469,2.192084,1.269105,2.427775,1.0607,1.3293
"NANS",52.839798,52.617273,50.806704,38.031062,39.771434,54.777355,46.097696,51.160127
"NAP1L1",371.713866,348.067632,338.303891,143.475305,130.425226,282.863212,243.122639,334.418442
"NAP1L2",0,0,0,0.010201,0.050109,0,0,0
"NAP1L3",0,0.08314,0.04015,0.183049,0.133506,0,0.014144,0.014839
"NAP1L4",21.438075,22.644693,16.194287,18.198178,24.728136,20.674925,15.59127,24.445378
"NAP1L5",0.03287,0.019448,0.027883,0.028416,0.06973,0,0,0.041334
"NAPA",114.658426,112.173844,107.996024,278.595185,232.308696,129.158832,149.294858,122.42525
"NAPB",4.35827,5.945633,4.508829,3.492681,4.714595,5.293624,4.891308,5.11078
"NAPEPLD",4.589083,4.255949,3.19858,5.037659,4.294127,4.597146,3.043101,2.602225
"NAPG",12.514704,9.183526,9.206373,12.728211,11.695502,12.22659,9.845612,15.096187
"NAPRT",71.034095,51.631587,57.833464,61.69359,89.012074,86.963514,94.414817,73.633368
"NAPSA",0,0.758125,0.14619,0.063303,2.331943,2.963385,2.20777,0.18205
"NARF",35.483648,35.945534,28.389942,37.538391,36.973605,41.420068,38.112452,35.663307
"NARFL",5.689272,7.88164,7.043557,9.316244,7.623144,7.140435,7.306193,7.721888
"NARS",96.552492,89.14999,88.504802,73.173483,62.232572,89.382309,65.143006,67.407428
"NARS2",5.778355,3.306108,5.750477,4.540888,5.195001,5.041621,3.883855,4.256572
"NASP",45.205832,50.471316,39.803868,49.452837,58.533118,42.679563,57.482037,51.314014
"NAT1",6.872469,4.48983,5.358763,8.355768,7.996384,4.400032,5.592047,3.60583
"NAT10",14.580363,16.222492,13.73072,15.71555,11.815485,16.612484,11.810228,12.851599
"NAT14",1.563438,1.177084,2.109708,1.003197,1.342807,1.794331,1.632566,1.011101
"NAT16",0,0,0,0,0,0,0,0
"NAT2",0,0,0,0.023305,0,0,0.114252,0
"NAT6",5.315606,5.205037,5.218813,4.019666,3.715882,6.575031,4.157363,4.016013
"NAT8",0,0,0,0,0,0,0,0
"NAT8L",0,0.043785,0.047482,0,0,0.042655,0.011082,0.040774
"NAT9",19.144009,25.032551,22.171161,14.497186,14.319732,20.983021,14.523859,16.22605
"NATD1",0.972477,1.095047,1.021966,0.84409,0.71628,0.636667,1.284429,1.585035
"NAV1",0.39832,1.509692,0.485136,0.204541,0.256583,1.107535,0.990931,1.398436
"NAV2",0.048884,0.006079,0.028542,0.011093,0.00788,0,0.013844,0.006472
"NAV3",0.017775,0.032568,0.0138,0.01855,0,0.005878,0.024057,0.01686
"NAXD",3.674245,2.887581,2.340051,2.19598,3.583919,2.563658,3.029248,4.153201
"NAXE",28.394824,24.531734,27.127042,34.867626,31.409357,29.019428,22.522725,23.958038
"NBAS",10.466619,10.309525,9.56064,11.917186,11.516677,10.16605,9.002309,9.529838
"NBEA",0.092794,0.148181,0.096081,0.26582,0.208033,0.052727,0.266963,0.095087
"NBEAL1",0.389643,0.651596,0,0,0.442533,0.401293,1.171266,1.056004
"NBEAL2",82.560956,66.485933,65.851732,78.345169,88.958641,71.28544,97.324965,87.943417
"NBL1",0.191816,0.231062,0.274,0,0,0,0,0
"NBN",14.459819,16.738192,15.197674,24.524028,22.783281,17.9847,22.640576,14.913944
"NBPF1",2.134617,1.088696,0.942979,1.098707,0.63633,0.907158,0.834953,1.368416
"NBPF10",15.151994,18.258084,12.726152,16.311971,12.910518,14.075371,12.596641,18.296124
"NBPF11",2.426674,3.171326,2.93481,2.221406,2.273564,2.071915,2.242453,2.702028
"NBPF12",0.558329,0.156683,0.235232,0.444386,0.411712,0.894243,0.702751,0.127839
"NBPF14",156.249601,129.422216,139.440025,152.665099,141.377757,137.15737,138.910182,178.279299
"NBPF15",0.07478,0.384139,0,0,0,0.024507,0.118521,0
"NBPF19",2.6737,6.966141,4.394892,7.77183,8.136258,4.979398,7.352092,6.774731
"NBPF20",0.208246,0.105139,0.163408,0.281703,0.283671,0.073209,0.192028,0.255162
"NBPF26",4.756879,11.889162,3.27681,12.148703,6.721129,4.496164,14.333281,4.487069
"NBPF3",2.174424,0.078877,1.614919,0.244161,2.046213,3.226123,0.602841,2.410224
"NBPF4",0,0,0,0.026907,0,0.143241,0.020771,0.1253
"NBPF6",0.033284,0.009846,0,0,0.042638,0.299252,0,0.052237
"NBPF9",80.441492,73.842621,76.518747,57.266069,121.246591,68.81345,90.316324,128.317987
"NBR1",53.326912,55.088933,48.798382,55.127464,54.270006,57.878347,52.760667,47.774685
"NCALD",0.205222,0.277895,0.476486,1.528674,1.143101,0.192275,0.050211,0.116002
"NCAM1",0.455377,0.601028,0.980452,0.754816,0.545655,0.731589,0.330369,0.252378
"NCAM2",0.00684,0.016281,0.005891,0.173494,0.009745,0.015961,0.0103,0.030475
"NCAN",0,0,0,0,0,0,0,0
"NCAPD2",9.393493,10.114116,11.00276,10.737074,8.759096,8.015379,9.849398,10.257428
"NCAPD3",7.246426,3.840801,4.824872,2.30026,2.317868,3.710725,4.234134,4.2861
"NCAPG",0.061954,0.296835,0,0.218336,0,0,0,0
"NCAPG2",1.291657,1.109752,1.931106,1.717326,1.046537,2.078836,1.324621,0.563873
"NCAPH",0.011832,0.260693,0.561812,0.324814,0.085342,0.061213,0.003834,0.006937
"NCAPH2",6.268376,8.446496,7.244562,4.737532,4.583171,7.364308,5.543879,8.707423
"NCBP1",8.052723,6.937807,6.435776,8.206682,9.841445,7.943656,7.0982,7.405726
"NCBP2",56.46461,52.020908,49.502966,49.665326,42.514965,54.844168,41.22286,47.772322
"NCBP2-AS2",36.107876,35.849588,41.459303,29.606118,28.496045,34.333782,32.487133,38.229761
"NCBP2L",0,0.06085,0.149437,0,0,0,0,0
"NCBP3",14.710356,16.09499,19.985912,10.051821,11.585478,17.350912,14.920561,15.634141
"NCCRP1",0,0.05633,0,0,0,0,0,0
"NCDN",11.667567,10.564592,10.406499,13.54299,11.966905,12.313891,10.515253,10.340777
"NCEH1",9.547772,13.244059,14.908669,6.804119,6.032707,13.899945,7.970024,9.373233
"NCF1",779.968892,609.768822,471.60565,1368.062921,1393.016588,544.537678,1530.675884,850.092389
"NCF2",527.897106,570.295773,561.206305,532.65335,529.493524,539.424392,527.870414,530.810025
"NCF4",145.977252,161.816522,137.655154,211.84659,213.375814,183.9274,159.117927,152.022295
"NCK1",27.714994,24.829053,24.510991,24.670609,25.578371,27.646161,26.184065,23.553394
"NCK2",18.12738,17.800141,18.254974,15.348238,9.560617,12.009956,15.0942,19.207264
"NCKAP1",0,0,0,0,0.002481,0,0.000916,0.00196
"NCKAP1L",93.628161,94.339876,88.583446,99.813721,99.284485,115.3795,106.484845,102.938802
"NCKAP5",0,0.03011,0,0,0,0,0.00763,0
"NCKAP5L",21.201,22.769283,19.401665,20.198479,18.518164,20.744854,24.961589,20.85171
"NCKIPSD",14.120578,11.104262,9.928728,6.935717,8.000163,9.923403,9.893318,7.847462
"NCL",118.121469,121.862845,86.367203,95.825102,80.868121,113.333049,93.208931,111.164637
"NCLN",35.240279,36.674227,31.733295,36.335514,33.19635,35.151042,33.984902,36.623639
"NCMAP",0,0,0,0,0,0,0,0
"NCOA1",21.514451,23.466842,18.978159,20.924004,17.40767,20.506192,17.500566,21.260185
"NCOA2",2.599373,2.531297,1.89899,5.753529,5.019124,3.170678,2.651847,2.565174
"NCOA3",16.568653,11.79832,13.418811,14.863248,15.588838,15.709884,11.301901,9.841899
"NCOA4",337.790406,331.394683,304.022706,301.644261,246.311277,334.878708,260.794526,308.233208
"NCOA5",16.949478,16.756131,11.2133,9.820296,11.536695,18.175326,8.638689,7.649972
"NCOA6",4.589737,5.35126,6.879335,5.317882,5.096818,7.05001,7.585521,5.727735
"NCOA7",5.869585,8.466013,8.619099,79.926618,91.500627,9.170185,71.539404,23.722969
"NCOR1",40.876271,43.184153,33.818784,44.938784,40.885018,38.923323,38.719229,41.406935
"NCOR2",65.426547,68.085724,66.829013,68.486544,77.402027,66.493393,75.949791,80.097491
"NCR1",1.722567,1.107678,0.812073,1.079009,0.611237,0.521649,0.121548,0.255314
"NCR2",0,0,0,0,0,0,0,0
"NCR3",0,1.866365,0,1.983977,0.80973,0,0,0.256036
"NCR3LG1",0.718424,0.773273,0.602948,0.486939,0.324371,0.847,0.543433,0.488109
"NCS1",0.010892,0,0.0561,0,0,0,0,0
"NCSTN",75.733652,78.055113,91.729279,152.650202,112.946795,90.553822,97.828507,89.245756
"NDC1",4.239578,3.27299,3.323757,2.732329,2.00027,6.19649,3.199168,3.287159
"NDC80",0,0.068909,0.92187,0.887649,0.652651,0.019334,0.096066,0
"NDE1",55.422305,53.084142,50.045451,28.465184,28.924181,45.136848,44.043466,45.932093
"NDEL1",44.555237,60.605528,51.350999,42.556133,44.758598,51.29602,34.90019,43.304825
"NDFIP1",22.45768,19.49608,21.826865,21.101945,22.783293,25.496629,20.470438,22.247434
"NDFIP2",0,0.040942,0.08811,0.134506,0.221116,0.069705,0.014711,0
"NDNF",0,0,0,0,0,0,0,0
"NDOR1",1.469207,1.628039,1.069266,2.7518,1.929544,1.47844,1.474487,1.475708
"NDRG1",79.324412,73.422655,84.758476,97.128623,105.661503,79.505483,89.79322,54.851605
"NDRG2",3.229715,5.620951,7.351313,1.381979,0.21257,4.033125,1.222149,3.139799
"NDRG3",14.611075,14.913494,14.31583,15.29497,14.097693,14.046026,15.808328,13.016859
"NDRG4",0,0,0,0.077435,0,0,0,0
"NDST1",28.536093,30.701827,29.383505,28.2233,33.768556,31.954022,26.570502,25.46927
"NDST2",28.971553,28.978222,32.165303,34.893951,26.010579,33.95399,31.072359,27.263497
"NDST3",0,0,0,0,0,0,0,0
"NDST4",0,0,0,0,0,0,0,0
"NDUFA1",267.79829,270.660712,264.613167,274.149208,299.386057,294.622737,309.185329,263.027337
"NDUFA10",7.956741,6.205014,7.018018,6.298001,6.056,8.163165,4.724216,7.475152
"NDUFA11",179.658409,141.729459,147.336321,150.765786,164.319002,187.697287,156.227285,151.820766
"NDUFA12",144.398911,184.944352,142.871044,217.522034,274.637053,169.862026,176.723165,150.236457
"NDUFA13",392.089227,404.352949,374.944323,344.498378,391.408142,451.870345,414.961417,400.940595
"NDUFA2",119.735236,113.201848,116.851964,94.665342,109.655636,129.067856,111.428194,117.006912
"NDUFA3",12.525048,9.633349,12.163185,13.501401,15.151228,18.990651,18.386324,17.428347
"NDUFA4",22.92191,24.668106,22.307173,26.907337,23.141295,24.555936,28.125423,25.13382
"NDUFA4L2",0,0,0,0,0,0,0.024798,0.037579
"NDUFA5",41.145363,33.90595,32.80832,44.891416,49.952156,38.510272,35.711045,35.782795
"NDUFA6",59.034631,65.385949,66.481649,60.443787,59.583483,58.131995,61.51895,54.850105
"NDUFA7",37.471644,46.988777,44.696949,59.060687,52.123853,55.760921,48.139578,46.54638
"NDUFA8",52.202302,53.577342,47.246862,47.489854,55.828527,54.253068,51.024881,44.159368
"NDUFA9",1.226242,0.769257,0.336426,1.100393,0.814812,2.104301,1.123874,0.98766
"NDUFAB1",77.058301,85.654106,81.330238,78.99162,82.040986,84.152936,85.174114,83.289115
"NDUFAF1",10.972582,11.781425,10.395825,12.173741,14.726887,12.805927,16.257547,13.42479
"NDUFAF2",21.730248,23.885284,20.864226,16.861783,15.462562,24.737407,15.23314,23.620007
"NDUFAF3",39.034506,34.305783,38.117562,44.45707,44.716375,42.001137,42.156983,41.269225
"NDUFAF4",0.853742,0.749207,0.643571,0.786651,1.071497,0.715305,0.74835,1.015695
"NDUFAF5",5.085518,2.664762,2.838855,3.26629,5.011541,5.821095,3.976057,3.82648
"NDUFAF6",6.029085,6.236634,5.923109,6.041436,7.281605,8.523392,7.20728,5.8355
"NDUFAF7",9.982049,8.948996,9.023006,8.708223,7.24221,9.605612,8.012982,9.635195
"NDUFB1",300.076404,321.612691,363.192342,265.100195,324.422196,327.368548,325.334816,313.11096
"NDUFB10",157.481995,144.535228,146.418803,135.197992,136.678595,171.290507,152.727612,144.671213
"NDUFB11",110.449357,136.002225,134.915361,97.583772,101.543343,155.619492,115.339254,113.549528
"NDUFB2",216.947765,260.857399,229.834633,178.12264,263.385662,273.27843,216.438439,202.885038
"NDUFB3",152.718082,155.042224,157.987946,184.849682,228.103543,149.154591,223.537469,156.324412
"NDUFB4",98.741084,87.715985,92.500723,85.702297,109.132702,100.75836,96.581166,83.83648
"NDUFB5",89.069396,81.998524,88.127433,74.483205,89.742755,90.958562,83.46474,82.523055
"NDUFB6",28.389062,24.70473,27.379994,22.406935,25.878895,27.910779,25.517167,27.896811
"NDUFB7",181.502486,162.960525,146.672373,176.702131,172.070723,182.413641,195.415787,166.902164
"NDUFB8",164.691185,168.423887,145.513996,125.88622,144.204079,172.753869,156.881996,155.261163
"NDUFB9",195.940914,176.960913,184.356276,207.847953,204.057497,175.835153,174.121456,165.715979
"NDUFC1",8.121767,10.15329,3.168168,16.924635,17.883043,9.692459,11.824299,11.004249
"NDUFC2",167.455683,134.477387,158.896678,186.137335,159.639191,164.996237,155.401978,160.849307
"NDUFC2-KCTD14",1.826601,1.118984,1.146554,3.913705,3.763512,1.888742,2.029084,4.015624
"NDUFS1",20.397423,21.506993,17.628997,19.556244,18.500147,20.687219,22.831422,16.25982
"NDUFS2",1.405301,0.772422,1.670617,1.471612,0.933831,2.084326,0.073767,0.41571
"NDUFS3",71.614004,63.857311,75.435576,69.487771,65.513501,75.954311,61.986241,64.781199
"NDUFS4",60.468866,59.140172,65.329502,60.844134,55.330018,56.439671,56.580462,47.581081
"NDUFS5",170.197639,190.504269,242.633417,133.6707,220.295668,214.198962,195.36264,194.819094
"NDUFS6",181.296673,174.812042,153.033552,170.580106,189.026091,179.973569,171.508468,150.74299
"NDUFS7",94.915101,92.017958,90.274785,108.308721,110.039511,113.317023,106.856426,85.929191
"NDUFS8",47.811198,49.34214,47.342328,50.660339,46.27022,65.213771,47.466438,44.259049
"NDUFV1",78.807722,77.379158,66.080275,56.397211,56.821148,82.661353,61.317563,65.058103
"NDUFV2",96.073933,81.392359,92.008957,110.009794,90.831167,93.747723,105.924313,90.311004
"NDUFV3",8.182848,8.512125,7.238512,4.924527,5.483786,6.620848,6.376525,7.939814
"NEB",0.035415,0.267805,0.237037,0.180888,0.170448,0.07157,0.180679,0.146209
"NEBL",0,0,0,0.008488,0,0,0,9.823037
"NECAB1",0,0.012069,0,0.004842,0,0,0.003358,0
"NECAB2",0,0.416863,0.460276,0,0.179644,0,0,0
"NECAB3",8.716939,6.424565,5.651045,3.918963,4.068028,6.110947,7.801233,8.882366
"NECAP1",20.283169,22.046367,21.543476,27.971965,25.614779,20.935237,16.488552,17.857908
"NECAP2",90.419877,88.795727,116.909505,131.603697,134.262195,95.113343,114.617624,96.17209
"NECTIN1",5.334255,5.821666,4.957224,2.467212,2.132005,5.835169,4.757952,5.652599
"NECTIN2",6.235642,9.016751,10.209048,21.341068,20.568776,14.236705,20.079684,19.373439
"NECTIN3",0,0.189791,0,0.173743,0.144681,0,0.029308,0.020535
"NECTIN4",0,0,0,0,0,0,0,0.044741
"NEDD1",9.361334,9.710453,9.991707,7.741984,13.264985,12.613565,7.859494,2.627026
"NEDD4",1.33331,1.076191,2.175002,2.056814,1.472417,2.058001,2.118916,1.923895
"NEDD4L",4.347673,3.657315,3.232425,2.576502,2.34898,2.57545,1.584938,5.260471
"NEDD8",294.067609,262.552793,298.217034,287.314527,294.142065,299.294191,267.895451,280.743881
"NEDD8-MDP1",2.527586,4.411317,4.855106,3.188229,2.622002,2.695548,1.267143,1.697394
"NEDD9",24.311001,29.231398,22.218415,20.699508,13.942269,27.943974,23.158564,20.593367
"NEFH",1.167933,1.720869,1.338947,1.387987,0.927054,2.111594,2.213079,2.80845
"NEFL",0.016145,0.086292,0.041487,0.154011,0.206474,0.032114,0.043704,0.020399
"NEFM",0,0.014304,0,0.020714,0,0,0.028746,0
"NEGR1",0.455445,0.711059,0.242294,0.026146,0.057936,1.018898,0.311685,0.222956
"NEIL1",0.501198,0.802969,2.163566,0.412343,0.812989,1.329658,1.073248,0.703004
"NEIL2",0.379442,0,0.228051,0.473474,0,0,0.526014,0.218952
"NEIL3",0,0.051179,0.036552,0,0.054708,0,0,0
"NEK1",0.96815,1.033789,0.992267,0.515129,0.742252,1.043582,0.968194,1.149172
"NEK10",0,0.045177,0,0.01788,0.021819,0,0,0
"NEK11",0.212985,0.368231,0.182504,0.562678,0.188185,0.100989,0.197838,0.241052
"NEK2",0,0.017152,0.043923,0.100231,0.041008,0,0.015665,0
"NEK3",3.931397,4.907642,9.096237,5.882221,4.009615,4.153256,5.324037,5.155111
"NEK4",10.087353,9.56972,6.862706,11.10132,8.354147,6.680283,8.69354,9.934776
"NEK5",0,0,0.024718,0,0,0,0,0
"NEK6",42.714232,51.804949,35.923764,35.812532,31.975149,29.911,30.458614,34.288787
"NEK7",42.335375,29.509062,34.964999,35.751201,33.577173,36.313587,34.364734,34.605255
"NEK8",4.029896,3.377257,3.394289,6.506192,6.625485,3.010636,3.379614,3.715051
"NEK9",6.508022,7.288575,2.390311,5.339185,3.557922,7.298222,3.910456,6.570302
"NELFA",16.37265,14.370148,14.390991,16.115643,14.83716,16.294162,13.709136,14.538056
"NELFB",42.036504,38.051954,36.273069,42.159148,34.730612,43.013214,41.407691,42.85753
"NELFCD",13.483503,10.910796,8.988534,11.253634,4.670131,17.076729,11.602024,12.945089
"NELFE",49.327154,53.631159,46.437981,56.518223,51.504393,49.533734,56.638052,52.803771
"NELL1",0,0,0,0,0,0,0,0
"NELL2",0.020072,0.342151,0.553237,0.906811,2.346162,0.097265,0.324519,0.047028
"NEMF",6.856151,6.659054,7.291527,5.924083,6.031039,3.36583,7.738404,8.295829
"NEMP1",3.323512,1.930773,2.840376,1.883639,2.30392,4.366773,2.236363,1.379058
"NEMP2",3.79136,2.978176,3.738907,3.566435,2.590682,2.551064,2.915528,2.292348
"NENF",15.896659,14.289809,14.598117,10.831216,11.856813,16.331832,10.760175,19.388385
"NEO1",0.047335,0.074403,0,0,0.114716,0.043886,0,0
"NEPRO",31.306027,29.229457,34.508984,26.840743,23.258062,33.241088,20.971287,24.964972
"NES",0.010055,0,0,0.013095,0,0,0.006054,0.012727
"NET1",1.111888,1.776565,1.321316,1.742054,1.834678,1.709126,0.551729,1.100795
"NETO1",0,0.049066,0.075263,0,0,0,0,0.010445
"NETO2",9.627204,13.877867,12.649089,10.88747,10.179803,17.19806,16.651045,12.741764
"NEU1",35.703942,30.165762,32.127687,42.346764,46.256695,32.517634,37.103861,35.421918
"NEU2",0,0,0,0,0,0,0,0
"NEU3",16.041699,15.289443,13.771389,11.142906,10.125644,17.355539,8.704949,14.918655
"NEU4",0,0,0,0,0,0,0,0
"NEURL1",20.713161,8.447188,14.074632,9.668317,10.984822,15.223169,18.773678,18.233258
"NEURL1B",0,0.018758,0.052156,0.103339,0.123332,0.022072,0.080843,0.186431
"NEURL2",0.23741,1.278626,0.198364,0.229762,0.692724,0.627822,0.581852,0.185198
"NEURL3",0,0,0.032709,0.10023,0.10666,0.025756,0.04524,0.028807
"NEURL4",14.902087,14.918139,11.293089,12.879465,12.702509,13.714662,12.563404,13.539884
"NEUROD1",0,0,0,0,0,0,0,0
"NEUROD2",0,0,0,0,0,0,0,0
"NEUROD4",0,0.008682,0,0.006339,0,0,0,0.009237
"NEUROD6",0,0,0,0,0,0,0,0
"NEUROG1",0,0,0,0,0,0,0,0
"NEUROG2",0,0,0,0,0,0,0,0
"NEUROG3",0,0,0,0,0,0,0,0
"NEXN",4.745584,4.019647,3.072075,23.76603,19.268406,0.611645,8.938464,3.233646
"NF1",4.715985,4.439259,5.185876,6.990344,5.595132,4.446732,5.863356,5.514732
"NF2",4.974899,7.19386,5.193352,7.005781,4.946914,5.734388,6.029891,5.630562
"NFAM1",141.347631,152.263321,126.28787,138.716605,126.669149,138.712593,159.009075,140.593955
"NFASC",0.024554,0,0.020929,0,0,0.016305,0,0.027569
"NFAT5",5.870333,6.312048,5.311332,5.983503,6.16866,5.946907,7.33479,6.657513
"NFATC1",16.509772,13.172599,13.920779,14.804367,12.228913,14.750112,17.412687,13.524053
"NFATC2",0.317742,0.835203,1.12028,3.137641,2.099305,0.443847,0.516181,0.214692
"NFATC2IP",35.471684,31.214505,25.98068,26.990149,27.950585,30.333472,26.401233,29.531599
"NFATC3",19.173692,20.343144,19.992565,20.227389,16.144734,19.734304,16.520298,16.914636
"NFATC4",0,0,0.039805,0.02122,0,0.020477,0,0
"NFE2",66.681216,57.538314,71.725689,86.803048,105.34395,48.779723,74.303451,48.66725
"NFE2L1",45.468384,42.816669,33.719634,37.333014,42.377848,37.896868,38.032143,33.06423
"NFE2L2",20.048246,17.378577,16.742979,17.93943,18.253496,26.487724,13.580885,15.000066
"NFE2L3",11.882446,14.500233,8.055616,11.001531,5.157606,4.554428,14.043832,16.829822
"NFIA",1.553029,0.953137,1.524711,0.837134,1.098798,0.808512,0.796779,0.917122
"NFIB",0.021695,0.06996,0.249025,0.078091,0.005151,0.010939,0.0581,0.118081
"NFIC",14.811728,14.58594,10.87382,18.505149,13.559724,13.355126,16.041721,16.371541
"NFIL3",16.368625,19.480297,19.556661,24.035089,18.976546,17.326264,24.371212,41.485508
"NFIX",5.046936,4.595078,3.822319,7.301985,6.14278,4.636501,8.996106,5.894895
"NFKB1",48.506768,49.550713,47.35178,44.261465,47.091304,51.049047,42.929563,37.773817
"NFKB2",26.738661,21.69814,28.615615,27.149325,30.717869,22.470733,19.556725,26.236001
"NFKBIA",169.206095,165.851795,202.487465,132.179584,142.150794,139.944072,299.4512,380.727144
"NFKBIB",29.22136,23.595155,23.70637,28.035425,26.575405,24.361922,29.597954,30.248737
"NFKBID",10.564795,10.42682,8.770466,9.259525,8.473676,10.963793,12.660965,11.186273
"NFKBIE",37.464022,35.030507,31.692275,32.020606,37.925775,32.713033,28.531505,36.626996
"NFKBIL1",18.271793,17.75587,16.383023,12.750622,12.934185,17.375938,18.715104,16.232104
"NFKBIZ",38.989946,32.987823,36.969563,35.349874,31.910277,27.458472,143.766814,184.725851
"NFRKB",3.309771,4.633411,4.024309,4.061517,3.748266,3.087425,3.998082,5.336796
"NFS1",4.683939,7.710659,5.967806,10.339265,11.393199,10.110846,9.852799,7.789867
"NFU1",17.943508,21.130089,17.838551,17.653447,23.504403,24.955318,20.221882,18.01978
"NFX1",13.192462,10.696393,10.554322,14.276796,14.664821,11.65999,8.752848,10.04945
"NFXL1",5.823336,7.66081,8.143175,5.033415,3.05174,4.22489,9.247782,5.352395
